,lat,lon,00:00Z 27-Apr-2024,00:00Z 28-Apr-2024,00:00Z 29-Apr-2024,00:00Z 30-Apr-2024,00:00Z 01-May-2024,00:00Z 02-May-2024,00:00Z 03-May-2024,00:00Z 04-May-2024,00:00Z 05-May-2024
275,4.173439,98.94461,2.73,0.0,0.01,1.01,19.08,0.57,17.47,9.62,6.55
276,4.173439,99.027756,1.62,0.0,0.13,1.8,15.49,0.03,15.27,9.41,22.19
277,4.173439,99.110886,0.75,0.0,0.0,3.99,39.25,2.81,25.03,16.11,12.27
278,4.173439,99.19402,3.12,0.0,0.0,4.26,12.7,3.01,29.41,22.6,8.12
279,4.173439,99.27716,5.68,0.0,0.0,9.88,14.37,7.6,41.17,38.13,25.08
280,4.173439,99.36029,1.63,0.0,0.0,10.99,22.8,15.49,96.14,60.92,28.79
281,4.173439,99.443436,2.01,0.0,0.0,7.67,14.49,5.41,89.61,34.17,33.12
282,4.173439,99.526566,1.47,0.0,0.0,4.65,15.8,6.65,47.05,11.29,42.32
283,4.173439,99.6097,1.39,0.0,0.0,1.13,27.82,6.88,8.45,14.19,15.2
284,4.173439,99.69284,3.43,0.0,0.01,4.9,24.5,4.48,9.2,12.68,16.48
285,4.173439,99.77597,1.75,0.0,0.0,2.8,22.82,2.93,4.6,11.06,21.87
286,4.173439,99.8591,4.67,0.0,0.01,4.49,11.7,3.5,10.46,1.95,6.95
287,4.173439,99.942245,0.0,0.0,0.0,28.76,45.64,6.58,7.61,9.21,6.18
288,4.173439,100.02538,1.75,1.52,0.0,46.61,33.08,10.61,1.01,4.94,11.85
289,4.173439,100.10852,0.48,1.26,0.0,22.07,15.4,4.31,6.33,11.39,14.89
290,4.173439,100.19165,1.5,0.83,0.0,79.97,11.42,27.11,4.27,20.61,19.07
291,4.173439,100.27478,3.27,0.26,1.28,46.22,1.19,46.3,1.89,13.64,17.4
292,4.173439,100.357925,0.37,0.08,2.29,12.06,1.31,1.68,1.84,18.73,15.84
293,4.173439,100.44106,0.09,0.0,2.19,0.14,2.34,0.99,11.19,4.13,22.67
294,4.173439,100.5242,0.02,0.0,0.52,0.0,2.93,0.0,9.67,2.04,11.02
295,4.173439,100.60733,0.1,0.0,0.28,0.0,1.93,0.0,2.24,0.54,3.71
296,4.173439,100.69046,0.28,0.0,0.06,0.15,1.1,0.0,0.69,4.24,4.64
297,4.173439,100.773605,6.21,0.01,0.02,8.38,3.56,0.0,2.83,2.71,6.1
298,4.173439,100.85674,9.56,0.49,2.13,3.86,5.49,0.0,2.28,12.01,30.62
299,4.173439,100.93988,6.18,0.0,21.25,3.8,12.06,0.0,6.87,0.41,27.31
300,4.173439,101.02302,8.18,4.74,36.19,10.67,7.09,0.0,5.2,0.21,18.19
301,4.173439,101.10615,15.59,0.0,16.44,13.48,12.53,0.0,16.62,7.4,5.29
302,4.173439,101.189285,14.38,1.2,9.34,6.05,13.25,0.0,55.63,9.2,0.29
303,4.173439,101.27242,26.0,5.7,3.53,2.94,5.12,0.0,24.61,4.65,0.56
304,4.173439,101.35556,11.39,1.26,18.75,40.7,3.62,0.19,10.01,6.18,6.08
305,4.173439,101.4387,8.89,5.97,35.56,41.06,13.48,2.49,5.03,7.98,3.95
306,4.173439,101.52183,0.17,2.34,2.97,21.9,11.68,0.5,73.28,5.53,0.81
307,4.173439,101.604965,0.07,0.15,14.71,22.18,5.34,0.07,1.62,10.45,0.81
308,4.173439,101.6881,3.54,0.0,0.16,14.86,7.47,0.0,7.83,0.84,8.78
309,4.173439,101.77124,1.05,0.0,1.0,0.82,5.3,0.01,9.55,0.66,0.12
310,4.173439,101.85438,2.0,0.0,5.58,3.06,3.32,0.0,2.48,1.43,0.0
311,4.173439,101.93751,6.36,0.0,0.7,2.16,2.24,10.76,3.91,1.07,0.27
312,4.173439,102.020645,0.62,2.2,2.52,17.38,4.25,0.18,9.45,0.47,5.0
313,4.173439,102.10378,2.04,0.01,2.21,2.05,0.93,0.08,2.58,4.34,16.1
314,4.173439,102.18692,0.5,0.4,1.66,0.08,1.63,0.11,0.11,14.12,13.53
315,4.173439,102.27006,0.14,1.91,1.41,0.08,5.56,0.07,0.15,8.12,32.76
316,4.173439,102.35319,0.19,0.62,0.05,0.86,27.33,0.04,0.07,2.03,39.6
317,4.173439,102.436325,0.07,0.05,0.06,17.88,6.5,4.15,0.08,1.06,64.19
318,4.173439,102.51946,0.2,3.66,0.06,44.8,1.37,0.02,0.1,12.57,8.34
319,4.173439,102.6026,0.53,22.67,0.36,17.7,3.63,0.01,0.05,3.98,11.63
320,4.173439,102.68574,0.51,30.96,4.88,15.34,8.33,0.01,0.04,4.31,19.72
321,4.173439,102.76887,5.01,20.11,24.99,20.72,20.47,0.02,2.7,1.77,35.28
322,4.173439,102.852005,8.68,5.53,17.72,76.58,34.97,5.43,0.02,0.48,6.54
323,4.173439,102.93514,4.91,0.86,16.99,47.75,4.65,0.39,0.06,2.6,8.11
324,4.173439,103.01828,0.01,0.0,0.17,7.78,3.63,12.21,0.03,0.28,12.12
325,4.173439,103.10142,0.0,0.0,0.57,0.79,6.15,3.49,1.1,0.65,16.41
326,4.173439,103.18455,0.0,0.01,0.0,0.34,5.25,0.08,0.14,0.04,12.58
327,4.173439,103.267685,0.0,0.0,0.0,13.09,3.38,0.0,3.39,0.24,8.08
328,4.173439,103.35082,0.0,0.0,0.0,21.69,0.0,0.0,0.01,0.49,6.94
329,4.173439,103.43396,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,5.17
330,4.173439,103.5171,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,6.83
331,4.173439,103.60023,0.0,0.02,0.9,0.18,0.0,0.0,0.0,0.0,69.69
332,4.173439,103.683365,0.0,0.0,1.88,1.02,0.0,0.0,0.0,0.0,80.14
333,4.173439,103.7665,0.0,0.0,2.11,1.36,0.0,0.0,0.0,0.0,43.1
334,4.173439,103.84964,0.0,0.0,1.39,0.97,0.0,0.0,0.0,0.0,19.88
335,4.173439,103.93278,0.0,0.0,1.19,0.37,0.0,0.0,0.0,0.0,12.34
336,4.173439,104.01591,0.0,0.0,2.25,3.36,0.0,0.0,0.0,0.0,24.97
337,4.173439,104.099045,0.0,0.0,0.27,2.56,0.0,0.0,0.0,0.0,31.07
338,4.173439,104.18218,0.0,0.0,0.63,1.47,0.0,0.0,0.0,0.0,43.16
339,4.173439,104.26532,0.0,0.0,1.22,1.24,0.0,0.0,0.0,0.0,28.4
340,4.173439,104.34846,0.0,0.0,1.24,0.56,0.0,0.0,0.0,0.0,16.59
341,4.173439,104.43159,0.0,0.0,0.35,0.87,0.0,0.0,0.0,0.0,22.08
342,4.173439,104.514725,0.0,0.0,0.05,0.24,0.0,0.0,0.0,0.0,35.49
343,4.173439,104.59786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.65
344,4.173439,104.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.02
345,4.173439,104.76414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.39
346,4.173439,104.847275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92
347,4.173439,104.930405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34
348,4.173439,105.01354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
349,4.173439,105.09668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41
350,4.173439,105.17982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.49
351,4.173439,105.262955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01
352,4.173439,105.346085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
353,4.173439,105.42922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
354,4.173439,105.51236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07
355,4.173439,105.5955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77
356,4.173439,105.678635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
357,4.173439,105.761765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
358,4.173439,105.8449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.53
359,4.173439,105.92804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.19
360,4.256363,96.03485,3.83,1.68,2.98,2.07,0.17,0.12,0.1,0.0,4.43
361,4.256363,96.11799,4.29,1.68,9.9,2.58,3.77,0.07,0.82,0.29,0.65
362,4.256363,96.201126,14.42,5.76,14.23,2.43,7.73,0.21,4.93,1.1,4.15
363,4.256363,96.28426,22.18,5.37,7.35,2.6,8.72,0.59,8.41,0.09,0.01
364,4.256363,96.36739,63.86,22.29,15.53,16.53,5.39,1.47,2.4,0.17,3.02
365,4.256363,96.45053,105.08,42.94,72.33,38.0,19.47,9.59,9.89,5.48,2.17
366,4.256363,96.53367,64.5,35.46,23.43,19.24,37.47,20.9,49.17,8.3,29.85
367,4.256363,96.616806,53.06,17.08,24.97,23.76,50.15,37.68,86.99,3.76,76.65
368,4.256363,96.69994,68.47,18.08,19.16,52.3,73.81,30.54,24.46,10.95,39.28
369,4.256363,96.78308,54.09,11.93,15.41,26.62,52.07,15.92,34.19,13.68,53.3
370,4.256363,96.86621,68.89,10.3,12.78,11.38,33.37,4.53,9.19,18.68,46.44
371,4.256363,96.94935,108.09,39.94,32.49,7.72,43.36,38.34,25.63,30.83,46.86
372,4.256363,97.032486,89.76,82.22,24.01,9.2,74.42,18.62,79.43,53.62,73.14
373,4.256363,97.11562,37.47,43.38,34.08,41.14,98.22,17.73,90.26,95.13,38.78
374,4.256363,97.19876,44.83,33.5,7.85,51.85,62.56,3.62,48.67,31.82,71.78
375,4.256363,97.28189,9.42,32.46,32.81,26.04,27.44,35.93,74.91,23.53,30.75
376,4.256363,97.36503,9.93,20.07,6.83,79.34,42.13,79.71,48.85,60.46,31.1
377,4.256363,97.448166,11.17,9.74,14.17,71.57,15.15,16.77,32.4,111.26,43.92
378,4.256363,97.5313,11.3,14.08,8.13,62.62,7.95,16.19,37.27,64.73,4.54
379,4.256363,97.61444,10.3,12.47,14.0,92.39,0.03,21.73,17.36,53.85,0.1
380,4.256363,97.69757,1.21,0.93,6.69,33.24,0.0,20.53,41.02,28.12,4.91
381,4.256363,97.78071,0.02,0.01,0.13,17.04,0.0,1.01,23.3,65.01,2.77
382,4.256363,97.863846,0.87,1.45,0.0,20.73,0.0,1.01,5.81,29.86,1.09
383,4.256363,97.94698,0.12,0.24,0.0,22.01,0.0,0.0,2.46,22.38,0.0
384,4.256363,98.03012,0.01,0.25,0.0,16.41,0.0,0.0,5.51,8.95,0.09
385,4.256363,98.11325,0.0,0.18,0.0,9.88,0.0,0.0,31.69,7.35,0.0
386,4.256363,98.19639,3.61,0.0,0.0,2.68,0.0,0.0,21.88,12.96,0.24
387,4.256363,98.279526,0.69,0.0,0.0,1.01,0.0,0.0,15.93,7.98,0.0
388,4.256363,98.36266,0.01,0.0,0.0,5.57,0.0,0.0,7.77,4.05,0.0
389,4.256363,98.4458,4.23,0.0,0.0,0.12,0.0,0.0,4.6,7.34,0.81
390,4.256363,98.52893,4.16,0.0,0.0,0.01,0.94,0.0,10.26,5.61,2.33
391,4.256363,98.612076,4.44,0.98,2.75,0.0,5.5,0.0,12.12,5.96,2.94
392,4.256363,98.695206,4.44,5.21,3.89,0.16,37.28,2.15,6.06,7.91,3.62
393,4.256363,98.77834,3.99,0.49,0.3,0.19,17.21,0.49,11.8,13.28,6.29
394,4.256363,98.86148,7.5,0.97,0.0,2.87,12.61,0.86,13.8,16.15,9.02
395,4.256363,98.94461,33.91,0.62,0.0,3.71,12.0,0.5,8.12,14.54,14.48
396,4.256363,99.027756,21.03,0.52,0.04,8.37,19.07,0.5,17.15,33.06,13.28
397,4.256363,99.110886,5.41,3.46,0.0,13.42,11.43,9.23,19.97,54.83,15.3
398,4.256363,99.19402,3.33,0.0,0.0,18.75,22.15,21.78,47.81,49.93,21.36
399,4.256363,99.27716,8.04,0.0,0.0,27.11,17.52,24.53,113.98,77.9,20.12
400,4.256363,99.36029,8.46,0.0,0.0,18.76,14.69,43.1,62.28,74.95,56.77
401,4.256363,99.443436,12.35,0.0,0.0,6.29,14.28,15.79,71.76,69.4,43.87
402,4.256363,99.526566,3.74,0.0,0.5,8.67,16.15,27.31,87.22,16.29,28.11
403,4.256363,99.6097,1.18,0.12,0.0,11.43,29.5,3.14,62.35,15.78,14.88
404,4.256363,99.69284,1.88,1.12,0.0,3.23,44.26,5.94,16.23,8.63,17.75
405,4.256363,99.77597,4.78,0.84,1.72,4.34,12.26,4.5,12.26,10.77,10.39
406,4.256363,99.8591,8.33,4.99,2.63,7.24,9.23,7.6,15.83,11.19,6.32
407,4.256363,99.942245,0.6,1.46,2.51,5.67,27.42,10.96,7.83,4.36,11.33
408,4.256363,100.02538,0.24,1.73,3.61,14.34,90.76,2.03,2.32,6.56,6.55
409,4.256363,100.10852,2.64,1.33,1.3,14.37,61.99,7.64,3.97,8.57,19.2
410,4.256363,100.19165,2.75,1.03,2.2,54.78,37.67,57.45,28.77,23.42,17.6
411,4.256363,100.27478,11.03,0.69,2.27,19.56,8.88,32.35,5.29,10.08,17.36
412,4.256363,100.357925,2.27,0.37,1.33,2.19,3.11,2.23,7.64,11.31,35.55
413,4.256363,100.44106,0.62,0.0,0.59,5.54,4.94,0.12,18.94,7.75,19.31
414,4.256363,100.5242,0.01,0.0,0.11,0.0,3.75,0.0,18.28,8.39,6.3
415,4.256363,100.60733,0.6,0.0,0.21,0.46,6.54,0.0,11.08,14.16,1.72
416,4.256363,100.69046,2.66,0.0,1.03,0.22,3.18,0.16,1.57,18.05,9.47
417,4.256363,100.773605,12.23,0.63,10.21,0.57,7.15,0.0,1.96,19.31,43.76
418,4.256363,100.85674,46.84,3.01,1.05,3.62,11.05,0.0,8.46,8.25,23.88
419,4.256363,100.93988,52.06,4.18,3.96,6.33,10.22,0.0,8.44,1.4,9.17
420,4.256363,101.02302,21.02,4.95,5.84,66.32,7.05,0.0,21.63,0.46,6.34
421,4.256363,101.10615,17.27,4.34,6.65,9.86,7.43,0.0,50.87,14.48,2.89
422,4.256363,101.189285,8.67,7.25,2.63,4.85,49.71,0.03,101.86,17.97,1.79
423,4.256363,101.27242,11.97,6.94,6.12,5.13,74.13,1.72,67.92,21.8,4.87
424,4.256363,101.35556,33.63,23.6,18.24,26.13,19.01,0.02,13.96,52.49,3.7
425,4.256363,101.4387,4.53,20.02,18.74,41.05,2.89,2.99,11.42,33.79,1.94
426,4.256363,101.52183,1.51,1.29,2.09,9.14,1.05,5.12,34.41,1.75,0.1
427,4.256363,101.604965,5.83,0.85,0.01,3.71,42.51,0.22,5.02,0.76,4.23
428,4.256363,101.6881,0.23,3.46,0.31,1.36,31.45,0.01,11.54,0.0,0.01
429,4.256363,101.77124,2.07,4.58,0.0,1.91,21.29,0.0,37.54,1.86,0.37
430,4.256363,101.85438,1.21,0.67,0.0,3.56,8.51,0.0,26.94,4.27,0.27
431,4.256363,101.93751,0.0,0.99,3.43,5.92,0.32,0.04,7.26,1.63,0.58
432,4.256363,102.020645,2.84,1.16,0.25,43.6,4.22,0.04,0.09,1.23,1.99
433,4.256363,102.10378,0.67,0.03,2.6,20.08,13.43,0.42,2.34,5.51,4.52
434,4.256363,102.18692,0.08,3.55,2.84,8.21,1.61,2.5,8.53,30.15,14.51
435,4.256363,102.27006,0.11,2.63,2.15,0.17,12.18,0.41,4.35,12.83,5.03
436,4.256363,102.35319,0.17,0.43,0.77,0.63,42.5,3.31,0.19,1.17,19.81
437,4.256363,102.436325,0.34,6.15,0.0,21.34,6.28,0.06,0.16,10.13,24.58
438,4.256363,102.51946,1.06,16.64,0.03,38.6,7.36,1.78,0.2,12.07,71.8
439,4.256363,102.6026,4.68,25.16,1.68,44.69,18.09,0.03,0.82,11.52,66.6
440,4.256363,102.68574,19.1,6.12,10.13,36.58,9.75,3.43,2.14,3.87,49.17
441,4.256363,102.76887,46.23,0.03,76.25,46.74,10.93,0.01,16.72,11.68,35.44
442,4.256363,102.852005,48.03,0.38,113.42,78.31,31.05,9.09,0.72,18.28,37.02
443,4.256363,102.93514,4.28,0.0,82.61,82.54,61.72,12.14,1.38,5.69,41.91
444,4.256363,103.01828,5.54,0.01,1.93,16.99,9.82,3.44,0.0,10.65,44.2
445,4.256363,103.10142,1.62,0.2,0.0,0.48,9.08,47.08,0.04,3.21,42.42
446,4.256363,103.18455,0.01,5.42,0.0,1.61,31.21,5.84,0.01,18.02,25.81
447,4.256363,103.267685,0.0,0.05,0.0,0.03,12.89,0.01,0.12,1.32,18.75
448,4.256363,103.35082,0.0,0.0,0.0,12.62,4.08,0.0,0.0,0.0,28.53
449,4.256363,103.43396,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,12.55
450,4.256363,103.5171,0.0,0.0,0.28,0.0,0.0,0.0,0.0,1.03,32.92
451,4.256363,103.60023,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,25.26
452,4.256363,103.683365,0.84,0.0,1.02,0.89,0.53,0.0,0.0,0.0,17.59
453,4.256363,103.7665,0.95,0.4,3.96,3.05,0.64,0.0,0.0,0.0,11.99
454,4.256363,103.84964,0.97,0.0,3.8,7.73,0.49,0.0,0.0,0.0,12.08
455,4.256363,103.93278,1.52,0.0,1.84,2.0,0.02,0.0,0.0,0.0,20.39
456,4.256363,104.01591,0.0,0.0,0.02,3.51,0.0,0.0,0.0,0.0,51.57
457,4.256363,104.099045,0.02,0.0,0.31,1.12,0.0,0.0,0.0,0.0,65.04
458,4.256363,104.18218,0.15,0.0,0.6,1.81,0.0,0.0,0.0,0.0,58.75
459,4.256363,104.26532,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,35.48
460,4.256363,104.34846,0.35,0.0,0.17,0.97,0.0,0.0,0.0,0.0,36.08
461,4.256363,104.43159,0.09,0.0,0.01,1.35,0.0,0.0,0.0,0.0,30.63
462,4.256363,104.514725,0.0,0.0,0.49,0.03,0.0,0.0,0.0,0.0,85.89
463,4.256363,104.59786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.29
464,4.256363,104.681,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,55.57
465,4.256363,104.76414,0.0,0.0,8.72,0.0,0.0,0.0,0.0,0.0,48.45
466,4.256363,104.847275,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,33.64
467,4.256363,104.930405,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,6.69
468,4.256363,105.01354,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.11
469,4.256363,105.09668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91
470,4.256363,105.17982,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.26
471,4.256363,105.262955,0.02,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.75
472,4.256363,105.346085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92
473,4.256363,105.42922,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
474,4.256363,105.51236,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97
475,4.256363,105.5955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
476,4.256363,105.678635,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22
477,4.256363,105.761765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.72
478,4.256363,105.8449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.09
479,4.256363,105.92804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.78
480,4.339256,96.03485,5.73,1.66,8.37,6.1,0.45,0.0,0.12,0.46,0.38
481,4.339256,96.11799,11.96,2.87,21.84,5.79,4.75,0.0,0.82,1.04,13.42
482,4.339256,96.201126,11.38,5.77,34.48,2.16,13.29,0.01,7.49,0.19,17.06
483,4.339256,96.28426,27.28,11.35,23.57,4.46,42.23,0.13,14.17,0.87,3.37
484,4.339256,96.36739,54.0,32.21,10.61,17.32,46.32,1.01,28.25,6.62,13.46
485,4.339256,96.45053,65.14,40.92,31.69,50.05,8.98,9.27,37.6,10.18,3.19
486,4.339256,96.53367,78.1,95.28,20.94,26.45,17.57,22.22,97.54,15.5,34.68
487,4.339256,96.616806,103.21,34.46,23.83,51.32,27.96,64.05,37.62,21.39,35.71
488,4.339256,96.69994,93.93,38.47,28.4,78.19,38.47,40.19,39.22,16.12,38.53
489,4.339256,96.78308,41.06,36.52,5.37,51.7,72.13,52.46,74.92,52.26,76.34
490,4.339256,96.86621,43.77,37.72,2.4,20.04,39.5,3.45,68.44,49.04,112.78
491,4.339256,96.94935,39.44,35.49,1.17,20.94,38.74,6.61,75.27,93.89,96.14
492,4.339256,97.032486,16.21,4.77,0.09,35.42,53.01,0.71,88.25,19.12,50.24
493,4.339256,97.11562,28.48,14.15,2.29,22.8,27.62,7.56,40.28,33.87,42.63
494,4.339256,97.19876,28.79,39.99,0.28,13.58,23.41,5.61,37.74,35.5,12.31
495,4.339256,97.28189,21.63,18.76,8.06,16.98,10.77,24.26,47.08,24.57,18.32
496,4.339256,97.36503,5.82,11.65,2.75,44.89,5.89,11.49,33.75,55.97,13.31
497,4.339256,97.448166,8.5,7.08,16.68,50.51,8.75,17.67,46.17,51.74,28.15
498,4.339256,97.5313,8.55,3.65,35.97,31.56,0.09,75.74,70.16,45.73,4.08
499,4.339256,97.61444,1.91,11.08,21.14,84.73,1.3,82.89,55.69,29.95,0.73
500,4.339256,97.69757,0.47,1.62,6.01,47.86,0.0,4.75,34.0,25.25,0.43
501,4.339256,97.78071,0.14,0.01,0.42,9.47,0.0,3.13,23.68,21.42,0.0
502,4.339256,97.863846,0.44,0.72,0.01,7.81,0.0,0.01,20.52,9.47,0.0
503,4.339256,97.94698,0.46,0.0,0.0,1.0,0.0,0.0,7.35,13.38,0.93
504,4.339256,98.03012,0.23,0.0,0.0,5.15,0.0,0.0,5.01,21.59,0.79
505,4.339256,98.11325,3.28,0.13,0.0,5.6,0.0,0.0,10.0,11.09,0.0
506,4.339256,98.19639,1.36,0.32,0.0,0.84,0.0,0.01,11.79,11.99,0.0
507,4.339256,98.279526,1.84,0.0,0.0,0.85,0.0,0.0,6.52,6.13,0.03
508,4.339256,98.36266,3.25,0.0,0.0,2.35,0.47,0.0,2.99,6.03,0.6
509,4.339256,98.4458,15.65,0.02,0.0,2.86,0.0,0.0,0.15,4.68,2.02
510,4.339256,98.52893,19.84,1.16,2.95,0.05,5.23,0.0,1.44,6.66,6.38
511,4.339256,98.612076,18.48,13.44,7.31,0.29,7.85,1.24,2.41,5.25,4.72
512,4.339256,98.695206,6.99,19.42,9.26,0.01,15.09,1.67,6.38,28.24,5.62
513,4.339256,98.77834,9.46,3.99,1.24,0.68,4.9,0.2,6.58,18.53,8.48
514,4.339256,98.86148,23.87,1.68,0.01,1.87,10.03,0.53,10.97,15.09,8.63
515,4.339256,98.94461,36.26,1.85,0.43,10.05,19.15,1.43,12.29,31.54,16.46
516,4.339256,99.027756,34.44,1.31,0.18,37.15,20.12,7.23,11.59,56.77,21.44
517,4.339256,99.110886,9.76,0.18,0.27,19.78,23.08,17.52,31.23,69.8,20.67
518,4.339256,99.19402,9.67,0.75,0.6,19.57,21.63,101.02,41.43,48.71,20.51
519,4.339256,99.27716,8.28,0.24,0.02,81.09,40.82,29.27,119.95,57.92,30.14
520,4.339256,99.36029,3.98,0.23,0.0,116.12,69.5,89.18,47.09,26.36,60.77
521,4.339256,99.443436,1.4,0.74,0.25,44.27,18.5,10.44,76.67,21.31,23.89
522,4.339256,99.526566,3.0,2.62,7.48,25.6,22.5,17.85,142.12,15.94,18.04
523,4.339256,99.6097,4.59,7.84,0.02,17.43,31.45,7.46,80.36,7.24,14.3
524,4.339256,99.69284,5.55,2.49,0.78,8.6,27.51,7.17,20.64,11.06,3.92
525,4.339256,99.77597,1.46,6.17,2.15,3.54,16.04,6.68,10.83,11.81,2.66
526,4.339256,99.8591,2.41,3.86,3.96,7.02,7.76,5.52,27.97,11.88,8.32
527,4.339256,99.942245,6.45,2.33,3.62,15.78,22.27,4.38,28.97,4.8,10.15
528,4.339256,100.02538,5.11,1.3,4.02,10.61,74.15,8.95,19.88,3.75,17.04
529,4.339256,100.10852,2.86,1.06,1.61,8.51,55.8,8.67,15.81,3.56,30.64
530,4.339256,100.19165,3.42,1.08,8.78,15.68,23.53,132.82,21.54,3.41,22.9
531,4.339256,100.27478,4.86,1.0,4.37,5.95,5.11,55.32,30.51,12.5,35.63
532,4.339256,100.357925,4.89,0.62,0.98,3.62,7.84,6.93,7.12,30.54,59.02
533,4.339256,100.44106,1.54,0.17,0.42,4.3,2.29,0.07,28.57,11.48,39.13
534,4.339256,100.5242,0.0,0.0,0.0,3.03,5.29,0.0,8.51,15.69,7.63
535,4.339256,100.60733,0.13,0.0,0.22,0.0,5.5,0.18,4.16,23.59,5.58
536,4.339256,100.69046,1.61,0.1,1.94,0.32,3.85,16.86,1.07,7.33,24.24
537,4.339256,100.773605,6.32,2.9,1.38,4.19,6.52,0.3,1.16,17.36,13.78
538,4.339256,100.85674,18.02,8.09,8.87,14.39,6.2,0.0,1.44,6.61,11.58
539,4.339256,100.93988,37.32,18.27,25.84,21.48,11.59,0.0,7.65,3.28,31.19
540,4.339256,101.02302,51.9,3.28,12.94,37.75,7.59,0.0,17.58,2.87,25.52
541,4.339256,101.10615,32.86,11.7,4.76,18.84,6.14,0.04,41.25,5.67,3.45
542,4.339256,101.189285,41.32,17.01,7.15,18.56,37.64,5.36,90.28,36.4,8.36
543,4.339256,101.27242,19.38,15.79,28.9,13.65,72.29,8.13,51.69,35.04,2.95
544,4.339256,101.35556,55.52,6.24,7.8,75.23,47.51,3.02,56.05,9.45,4.6
545,4.339256,101.4387,1.62,1.46,5.74,40.52,2.83,2.15,44.09,10.24,1.12
546,4.339256,101.52183,0.98,0.16,0.04,3.54,10.34,29.5,10.16,0.4,0.05
547,4.339256,101.604965,0.02,0.0,0.0,7.35,44.62,5.72,3.73,6.23,1.68
548,4.339256,101.6881,1.25,0.27,0.03,1.01,23.36,0.01,4.96,4.65,14.48
549,4.339256,101.77124,0.01,0.0,0.02,7.75,37.15,0.0,62.55,5.88,2.25
550,4.339256,101.85438,0.01,0.0,0.01,8.58,28.47,0.0,23.96,0.34,2.58
551,4.339256,101.93751,0.01,2.62,0.2,13.64,2.76,0.87,0.98,8.79,2.17
552,4.339256,102.020645,0.03,0.0,2.1,23.0,1.27,0.73,3.57,2.17,2.14
553,4.339256,102.10378,0.05,2.52,0.03,72.2,3.51,3.28,11.8,2.71,5.39
554,4.339256,102.18692,0.09,2.4,1.42,17.74,4.75,0.36,5.61,10.27,10.73
555,4.339256,102.27006,0.05,1.11,1.04,0.54,6.11,11.07,3.57,24.4,6.0
556,4.339256,102.35319,0.15,3.17,0.01,3.09,62.92,0.35,3.73,14.35,6.3
557,4.339256,102.436325,0.36,19.25,0.0,1.9,57.11,0.02,1.41,23.45,19.97
558,4.339256,102.51946,4.75,5.1,0.0,3.95,31.55,0.07,2.37,8.21,51.13
559,4.339256,102.6026,14.82,12.49,0.05,4.46,17.6,0.02,12.08,4.7,63.02
560,4.339256,102.68574,39.51,3.13,4.96,4.23,7.67,0.43,22.27,3.15,91.04
561,4.339256,102.76887,35.2,8.42,4.92,3.53,9.02,2.82,40.44,27.43,77.07
562,4.339256,102.852005,51.81,18.8,7.69,27.72,16.9,1.91,45.53,11.71,57.36
