,lat,lon,00:00Z 04-Apr-2024,00:00Z 05-Apr-2024,00:00Z 06-Apr-2024,00:00Z 07-Apr-2024,00:00Z 08-Apr-2024,00:00Z 09-Apr-2024
18150,16.338371,98.52893,0.02,0.0,0.0,0.0,0.0,0.0
18151,16.338371,98.612076,0.04,0.0,0.0,0.06,0.0,0.0
18152,16.338371,98.695206,0.0,0.0,0.0,0.0,0.1,0.0
18153,16.338371,98.77834,0.0,0.0,0.0,0.0,7.83,0.0
18154,16.338371,98.86148,0.0,0.09,3.34,0.0,1.82,0.13
18155,16.338371,98.94461,0.0,0.18,2.81,0.0,0.05,3.99
18156,16.338371,99.027756,0.0,0.12,0.08,0.0,0.03,0.11
18157,16.338371,99.110886,0.0,0.0,5.23,0.0,1.45,0.0
18158,16.338371,99.19402,0.11,0.0,0.0,0.0,0.03,0.0
18159,16.338371,99.27716,0.0,0.0,0.0,0.0,0.0,0.0
18160,16.338371,99.36029,0.0,0.0,0.0,0.0,0.0,0.0
18161,16.338371,99.443436,0.0,0.0,0.0,0.0,0.0,0.0
18162,16.338371,99.526566,0.0,0.0,0.0,0.0,0.0,0.0
18163,16.338371,99.6097,0.0,0.0,0.0,0.0,0.0,0.0
18164,16.338371,99.69284,0.0,0.0,0.0,0.0,0.0,0.0
18165,16.338371,99.77597,0.0,0.0,0.0,0.0,0.0,0.0
18166,16.338371,99.8591,0.0,0.0,0.0,0.0,0.0,0.0
18167,16.338371,99.942245,0.0,0.0,0.0,0.0,0.0,0.0
18168,16.338371,100.02538,0.0,0.0,0.0,0.0,0.0,0.0
18169,16.338371,100.10852,0.0,0.0,0.0,0.0,0.0,0.0
18170,16.338371,100.19165,0.0,0.0,0.0,0.0,0.0,0.0
18171,16.338371,100.27478,0.0,0.0,0.0,0.0,0.0,0.0
18172,16.338371,100.357925,0.0,0.0,0.0,0.0,0.0,0.0
18173,16.338371,100.44106,0.0,0.0,0.0,0.0,0.0,0.0
18174,16.338371,100.5242,0.0,0.0,0.0,0.0,0.0,1.98
18175,16.338371,100.60733,0.0,0.0,0.0,0.0,0.0,1.63
18176,16.338371,100.69046,0.0,0.0,0.0,0.0,0.0,0.0
18177,16.338371,100.773605,0.0,0.0,0.0,0.0,0.0,0.0
18178,16.338371,100.85674,0.0,0.0,0.0,0.0,0.0,0.0
18179,16.338371,100.93988,0.0,0.0,0.0,0.0,0.0,0.56
18180,16.338371,101.02302,0.0,0.0,0.0,0.0,0.0,0.65
18181,16.338371,101.10615,0.0,0.0,0.0,0.0,0.0,0.62
18182,16.338371,101.189285,0.0,0.0,0.0,0.0,0.0,5.16
18183,16.338371,101.27242,0.0,0.0,0.0,0.0,0.0,1.58
18184,16.338371,101.35556,0.0,0.0,0.0,0.0,0.0,3.65
18185,16.338371,101.4387,0.0,0.0,0.0,0.0,0.0,6.36
18186,16.338371,101.52183,0.0,0.0,0.0,0.06,0.0,12.36
18187,16.338371,101.604965,0.02,0.0,0.0,0.0,0.0,1.7
18188,16.338371,101.6881,1.66,0.0,0.0,0.0,0.0,2.01
18189,16.338371,101.77124,3.03,0.0,0.0,0.0,0.02,7.92
18190,16.338371,101.85438,0.0,0.0,0.0,0.0,0.0,3.24
18191,16.338371,101.93751,0.0,0.0,0.0,0.0,0.01,1.98
18192,16.338371,102.020645,0.0,0.0,0.0,0.02,0.0,1.7
18193,16.338371,102.10378,0.0,0.0,0.0,0.0,0.0,3.43
18194,16.338371,102.18692,0.0,0.0,0.0,0.0,0.0,1.88
18195,16.338371,102.27006,0.0,0.0,0.0,0.0,0.0,0.0
18196,16.338371,102.35319,0.0,0.0,0.0,0.0,0.0,0.0
18197,16.338371,102.436325,0.0,0.0,0.0,0.01,0.0,1.05
18198,16.338371,102.51946,0.0,0.0,0.0,0.0,4.58,1.97
18199,16.338371,102.6026,0.0,0.0,0.0,0.15,8.37,0.46
18200,16.338371,102.68574,0.0,0.0,0.0,0.0,0.06,0.03
18201,16.338371,102.76887,0.0,0.0,0.0,0.0,0.0,2.08
18202,16.338371,102.852005,0.0,0.0,0.0,0.01,0.0,9.52
18203,16.338371,102.93514,0.0,0.0,0.0,0.65,0.0,7.29
18204,16.338371,103.01828,0.0,0.0,0.0,0.0,1.53,5.5
18205,16.338371,103.10142,0.0,0.0,0.0,0.0,0.07,3.58
18206,16.338371,103.18455,0.0,0.0,0.0,0.0,2.01,4.63
18207,16.338371,103.267685,0.0,0.0,0.0,0.0,0.12,0.0
18208,16.338371,103.35082,0.0,0.0,0.0,0.0,0.01,0.0
18209,16.338371,103.43396,0.0,0.0,0.0,0.0,0.0,0.0
18210,16.338371,103.5171,0.0,0.0,0.0,0.0,0.0,0.0
18211,16.338371,103.60023,0.0,0.0,0.0,0.0,0.17,0.0
18212,16.338371,103.683365,0.0,0.03,0.0,0.0,0.01,0.02
18213,16.338371,103.7665,0.0,0.09,0.0,0.0,0.0,0.65
18214,16.338371,103.84964,0.0,0.0,0.0,0.0,0.0,0.0
18215,16.338371,103.93278,0.0,0.0,0.0,0.0,0.0,0.0
18216,16.338371,104.01591,0.0,0.0,0.02,0.0,0.01,0.0
18217,16.338371,104.099045,0.0,0.0,5.98,0.0,0.0,0.0
18218,16.338371,104.18218,0.0,0.0,0.11,0.0,0.01,0.0
18219,16.338371,104.26532,0.0,0.0,6.33,0.0,0.0,3.27
18220,16.338371,104.34846,0.0,0.0,3.69,0.0,0.0,0.0
18221,16.338371,104.43159,0.03,0.0,0.16,0.0,0.16,0.0
18222,16.338371,104.514725,0.0,0.03,0.0,0.0,0.0,0.0
18223,16.338371,104.59786,0.06,5.91,1.51,0.0,0.0,3.4
18224,16.338371,104.681,4.05,5.63,0.07,0.0,0.0,0.76
18225,16.338371,104.76414,0.0,0.0,0.0,0.0,0.0,3.79
18226,16.338371,104.847275,0.0,0.0,0.0,0.0,0.0,0.0
18227,16.338371,104.930405,0.0,0.0,0.07,0.02,0.07,3.1
18228,16.338371,105.01354,0.0,0.0,0.0,5.69,0.0,4.21
18229,16.338371,105.09668,0.0,0.0,0.0,14.55,0.0,0.0
18230,16.338371,105.17982,0.0,0.0,0.0,0.87,0.0,0.0
18231,16.338371,105.262955,0.0,0.0,0.43,0.0,0.0,0.0
18232,16.338371,105.346085,0.0,0.02,2.22,0.0,0.05,0.07
18233,16.338371,105.42922,0.0,0.93,4.2,4.36,0.0,0.03
18234,16.338371,105.51236,0.0,0.03,0.0,0.0,0.0,0.01
18235,16.338371,105.5955,0.0,0.0,0.0,0.11,0.0,0.11
18236,16.338371,105.678635,0.0,0.04,0.0,0.0,0.01,1.21
18237,16.338371,105.761765,0.0,0.0,2.38,0.0,6.37,0.0
18238,16.338371,105.8449,0.0,0.0,0.0,0.0,5.84,0.0
18239,16.338371,105.92804,6.99,0.0,0.0,0.0,0.0,0.0
18240,16.418129,96.03485,0.0,0.0,0.0,0.01,0.24,0.07
18241,16.418129,96.11799,0.0,0.0,0.03,0.02,0.32,0.08
18242,16.418129,96.201126,0.0,0.0,0.01,0.0,0.19,0.12
18243,16.418129,96.28426,0.01,0.0,0.0,0.0,0.19,0.06
18244,16.418129,96.36739,0.0,0.0,0.0,0.0,0.15,0.03
18245,16.418129,96.45053,0.0,0.0,0.0,0.0,0.11,0.01
18246,16.418129,96.53367,0.03,0.01,0.1,0.0,0.05,0.0
18247,16.418129,96.616806,0.03,0.0,0.04,0.0,0.04,0.0
18248,16.418129,96.69994,0.01,0.0,0.23,0.0,0.03,0.0
18249,16.418129,96.78308,0.0,0.0,0.05,0.0,0.03,0.0
18250,16.418129,96.86621,0.0,0.0,0.03,0.0,0.0,0.0
18251,16.418129,96.94935,0.0,0.0,0.02,0.0,0.0,0.0
18252,16.418129,97.032486,0.0,0.0,0.05,0.0,0.0,0.0
18253,16.418129,97.11562,0.0,0.0,0.1,0.04,0.0,0.24
18254,16.418129,97.19876,0.0,0.0,0.46,0.0,0.0,0.0
18255,16.418129,97.28189,0.0,0.0,0.16,0.01,0.0,0.0
18256,16.418129,97.36503,0.0,0.05,0.01,0.0,0.0,0.07
18257,16.418129,97.448166,0.03,0.03,0.0,0.0,0.0,0.22
18258,16.418129,97.5313,0.02,0.61,0.0,0.0,0.01,0.11
18259,16.418129,97.61444,0.04,0.02,0.0,0.01,0.08,0.0
18260,16.418129,97.69757,0.08,0.01,0.01,0.0,0.12,0.0
18261,16.418129,97.78071,0.13,0.0,0.05,0.06,0.17,0.0
18262,16.418129,97.863846,0.13,0.01,0.04,0.01,0.24,0.01
18263,16.418129,97.94698,0.08,0.05,0.05,0.03,0.26,0.03
18264,16.418129,98.03012,0.07,0.06,0.08,0.05,0.35,0.04
18265,16.418129,98.11325,0.03,0.0,0.24,0.0,0.13,0.03
18266,16.418129,98.19639,0.01,0.0,0.04,0.0,0.0,0.05
18267,16.418129,98.279526,0.0,0.0,0.26,0.0,0.0,0.12
18268,16.418129,98.36266,0.0,0.0,0.0,0.0,0.0,0.0
18269,16.418129,98.4458,0.02,0.0,0.0,0.0,0.22,0.0
18270,16.418129,98.52893,0.03,0.01,3.97,4.7,0.0,0.0
18271,16.418129,98.612076,1.1,0.0,0.09,1.35,0.0,0.0
18272,16.418129,98.695206,0.03,0.0,0.0,0.05,0.0,0.0
18273,16.418129,98.77834,0.0,0.0,0.0,0.0,0.09,0.0
18274,16.418129,98.86148,0.0,0.15,0.0,0.0,0.08,0.02
18275,16.418129,98.94461,0.0,6.1,0.12,0.0,0.0,1.15
18276,16.418129,99.027756,0.0,11.1,2.38,0.0,0.0,0.09
18277,16.418129,99.110886,0.08,0.19,8.92,0.0,0.04,0.0
18278,16.418129,99.19402,3.61,0.0,0.14,0.0,0.0,0.0
18279,16.418129,99.27716,0.13,0.0,0.0,0.0,0.0,0.0
18280,16.418129,99.36029,0.0,0.0,0.0,0.0,0.0,0.0
18281,16.418129,99.443436,0.0,0.0,0.0,0.0,0.0,0.0
18282,16.418129,99.526566,0.0,0.0,0.0,0.0,0.0,0.0
18283,16.418129,99.6097,0.0,0.0,0.0,0.0,0.0,0.0
18284,16.418129,99.69284,0.0,0.0,0.0,0.0,0.0,0.0
18285,16.418129,99.77597,0.0,0.0,0.0,0.0,0.0,0.0
18286,16.418129,99.8591,0.0,0.0,0.0,0.0,0.0,0.0
18287,16.418129,99.942245,0.0,0.0,0.0,0.0,0.0,0.0
18288,16.418129,100.02538,0.0,0.0,0.0,0.0,0.0,0.0
18289,16.418129,100.10852,0.0,0.0,0.0,0.0,0.0,0.0
18290,16.418129,100.19165,0.0,0.0,0.0,0.0,0.0,0.0
18291,16.418129,100.27478,0.0,0.0,0.0,0.0,0.0,0.0
18292,16.418129,100.357925,0.0,0.0,0.0,0.0,0.0,0.0
18293,16.418129,100.44106,0.0,0.0,0.0,0.0,0.0,0.0
18294,16.418129,100.5242,0.0,0.0,0.0,0.0,0.0,0.0
18295,16.418129,100.60733,0.0,0.0,0.0,0.0,0.0,1.75
18296,16.418129,100.69046,0.0,0.0,0.0,0.0,0.0,0.87
18297,16.418129,100.773605,0.0,0.0,0.0,0.0,0.0,0.01
18298,16.418129,100.85674,0.0,0.0,0.0,0.0,0.0,0.0
18299,16.418129,100.93988,0.03,0.0,0.0,0.0,0.0,0.28
18300,16.418129,101.02302,0.12,0.0,0.0,0.0,0.0,0.0
18301,16.418129,101.10615,0.0,0.0,0.0,0.0,0.0,0.73
18302,16.418129,101.189285,0.0,0.0,0.0,0.0,0.0,0.19
18303,16.418129,101.27242,0.0,0.0,0.0,0.0,0.0,0.0
18304,16.418129,101.35556,0.0,0.0,0.0,0.0,0.0,1.03
18305,16.418129,101.4387,0.0,0.0,0.0,0.0,0.0,1.99
18306,16.418129,101.52183,0.0,0.0,0.0,0.0,0.11,2.03
18307,16.418129,101.604965,0.0,0.0,0.0,0.0,0.0,5.77
18308,16.418129,101.6881,0.04,0.0,0.0,0.0,0.02,14.05
18309,16.418129,101.77124,0.15,0.0,0.0,0.0,3.56,8.91
18310,16.418129,101.85438,0.09,0.0,0.0,0.0,0.02,2.51
18311,16.418129,101.93751,0.0,0.0,0.0,0.02,0.0,0.31
18312,16.418129,102.020645,0.0,0.0,0.0,0.62,0.0,1.76
18313,16.418129,102.10378,0.0,0.0,0.0,0.01,0.0,2.44
18314,16.418129,102.18692,0.0,0.0,0.0,0.0,0.0,0.0
18315,16.418129,102.27006,0.0,0.0,0.0,0.0,0.0,0.0
18316,16.418129,102.35319,0.0,0.0,0.0,0.0,0.0,0.0
18317,16.418129,102.436325,0.0,0.0,0.0,5.7,0.0,0.68
18318,16.418129,102.51946,0.0,0.0,0.0,0.07,0.0,1.24
18319,16.418129,102.6026,0.01,0.0,0.0,0.0,0.05,0.0
18320,16.418129,102.68574,0.0,0.0,0.0,0.0,0.0,3.76
18321,16.418129,102.76887,0.0,0.0,0.0,0.0,0.0,6.66
18322,16.418129,102.852005,0.0,0.0,0.0,0.0,0.07,8.93
18323,16.418129,102.93514,0.0,0.0,0.0,0.0,0.0,0.13
18324,16.418129,103.01828,0.0,0.0,0.0,0.0,0.0,2.38
18325,16.418129,103.10142,0.0,0.0,0.0,0.0,0.0,5.96
18326,16.418129,103.18455,0.0,0.0,0.0,0.0,0.09,2.53
18327,16.418129,103.267685,0.0,0.0,0.0,0.0,0.04,2.0
18328,16.418129,103.35082,0.0,0.0,0.0,0.0,1.7,1.5
18329,16.418129,103.43396,0.0,0.0,0.0,0.0,0.1,0.0
18330,16.418129,103.5171,0.0,0.0,0.0,0.0,0.13,0.0
18331,16.418129,103.60023,0.0,0.0,0.0,0.0,8.21,0.0
18332,16.418129,103.683365,0.0,0.0,0.0,0.0,0.18,0.17
18333,16.418129,103.7665,0.0,0.08,0.0,0.0,0.0,1.12
18334,16.418129,103.84964,0.0,0.09,0.0,0.0,0.0,0.0
18335,16.418129,103.93278,0.0,0.0,0.0,0.0,0.0,0.0
18336,16.418129,104.01591,0.0,0.0,0.0,0.0,0.3,0.0
18337,16.418129,104.099045,0.0,0.0,0.06,0.0,0.33,0.0
18338,16.418129,104.18218,0.0,0.0,2.08,0.0,3.37,0.0
18339,16.418129,104.26532,0.0,0.0,0.12,0.0,0.0,0.0
18340,16.418129,104.34846,0.0,0.0,0.13,0.0,0.19,0.0
18341,16.418129,104.43159,0.66,0.0,0.0,0.0,12.3,0.0
18342,16.418129,104.514725,0.19,0.08,0.0,0.0,0.12,0.14
18343,16.418129,104.59786,0.05,7.67,2.15,0.0,0.0,0.6
18344,16.418129,104.681,1.98,2.06,2.25,0.0,0.0,6.79
18345,16.418129,104.76414,0.11,0.18,0.13,0.0,0.0,0.0
18346,16.418129,104.847275,0.0,0.0,4.03,0.0,0.78,2.09
18347,16.418129,104.930405,0.0,0.0,0.02,0.0,1.8,0.0
18348,16.418129,105.01354,0.0,0.0,0.04,0.01,0.08,0.0
18349,16.418129,105.09668,3.1,0.0,0.03,5.07,0.0,0.0
18350,16.418129,105.17982,0.0,0.0,0.0,0.01,0.0,0.0
18351,16.418129,105.262955,0.0,0.0,3.42,0.0,0.0,0.0
18352,16.418129,105.346085,0.07,0.0,2.45,3.41,0.0,0.05
18353,16.418129,105.42922,0.0,0.03,2.25,0.0,0.0,0.0
18354,16.418129,105.51236,0.0,0.0,0.06,0.0,0.07,0.0
18355,16.418129,105.5955,0.0,0.05,0.0,0.0,0.0,3.13
18356,16.418129,105.678635,0.0,8.73,5.67,0.0,0.0,0.01
18357,16.418129,105.761765,0.0,0.04,0.0,0.0,0.0,0.0
18358,16.418129,105.8449,0.0,0.15,0.0,0.0,0.0,0.0
18359,16.418129,105.92804,0.01,0.11,0.22,0.0,0.0,0.0
18360,16.497871,96.03485,0.02,0.0,0.01,0.03,0.19,0.05
18361,16.497871,96.11799,0.02,0.0,0.01,0.03,0.24,0.05
18362,16.497871,96.201126,0.0,0.0,0.0,0.03,0.21,0.17
18363,16.497871,96.28426,0.0,0.01,0.0,0.0,0.12,0.02
18364,16.497871,96.36739,0.0,0.0,0.0,0.0,0.11,0.02
18365,16.497871,96.45053,0.0,0.0,0.0,0.0,0.05,0.0
18366,16.497871,96.53367,0.01,0.02,0.0,0.0,0.06,0.0
18367,16.497871,96.616806,0.0,0.02,0.0,0.0,0.07,0.0
18368,16.497871,96.69994,0.0,0.0,0.0,0.0,0.04,0.4
18369,16.497871,96.78308,0.0,0.0,0.0,0.0,0.0,0.0
18370,16.497871,96.86621,0.0,0.0,0.0,0.0,0.0,0.0
18371,16.497871,96.94935,0.0,0.0,0.0,0.0,0.0,0.0
18372,16.497871,97.032486,0.0,0.0,0.01,0.15,0.0,0.0
18373,16.497871,97.11562,0.0,0.0,0.09,0.0,0.0,0.0
18374,16.497871,97.19876,0.0,0.0,0.19,0.01,0.0,0.0
18375,16.497871,97.28189,0.0,0.14,0.11,0.13,0.0,0.0
18376,16.497871,97.36503,0.0,0.16,0.03,0.07,0.0,0.0
18377,16.497871,97.448166,0.08,0.06,0.05,0.0,0.0,0.08
18378,16.497871,97.5313,0.12,0.24,0.1,0.0,0.0,0.2
18379,16.497871,97.61444,0.09,0.09,0.11,0.02,0.01,0.09
18380,16.497871,97.69757,0.09,0.01,0.14,0.02,0.02,0.02
18381,16.497871,97.78071,0.1,0.0,0.1,0.04,0.03,0.0
18382,16.497871,97.863846,0.21,0.0,0.36,0.48,0.12,0.0
18383,16.497871,97.94698,0.13,0.02,0.14,0.1,0.15,0.01
18384,16.497871,98.03012,0.12,0.08,0.18,0.12,0.14,0.02
18385,16.497871,98.11325,0.04,0.01,0.2,0.03,0.05,0.02
18386,16.497871,98.19639,0.02,0.03,0.03,0.0,0.0,0.01
18387,16.497871,98.279526,0.0,0.0,0.25,0.0,0.08,0.07
18388,16.497871,98.36266,0.0,0.0,0.0,0.0,0.0,0.0
18389,16.497871,98.4458,0.0,0.0,0.0,0.06,0.0,0.0
18390,16.497871,98.52893,0.0,0.54,0.05,5.12,0.0,0.0
18391,16.497871,98.612076,0.05,0.01,1.88,0.15,0.0,0.0
18392,16.497871,98.695206,0.0,0.0,0.07,0.0,0.0,0.0
18393,16.497871,98.77834,0.0,0.0,0.0,0.0,0.0,0.0
18394,16.497871,98.86148,0.0,0.03,0.0,0.0,0.0,0.0
18395,16.497871,98.94461,0.0,0.83,0.09,0.0,0.0,0.27
18396,16.497871,99.027756,0.02,0.15,0.16,0.0,0.0,6.1
18397,16.497871,99.110886,0.01,0.01,0.12,0.0,0.0,0.06
18398,16.497871,99.19402,0.12,0.0,0.0,0.0,0.0,0.0
18399,16.497871,99.27716,0.01,0.0,0.0,0.0,0.0,0.0
18400,16.497871,99.36029,0.0,0.0,0.0,0.0,0.0,0.0
18401,16.497871,99.443436,0.0,0.0,0.0,0.0,0.0,0.0
18402,16.497871,99.526566,0.0,0.0,0.0,0.0,0.0,0.0
18403,16.497871,99.6097,0.0,0.0,0.0,0.0,0.0,0.0
18404,16.497871,99.69284,0.0,0.0,0.0,0.0,0.0,0.0
18405,16.497871,99.77597,0.0,0.0,0.0,0.0,0.0,0.0
18406,16.497871,99.8591,0.0,0.0,0.0,0.0,0.0,0.0
18407,16.497871,99.942245,0.0,0.0,0.0,0.0,0.0,0.0
18408,16.497871,100.02538,0.0,0.0,0.0,0.0,0.0,0.0
18409,16.497871,100.10852,0.0,0.0,0.0,0.0,0.0,0.0
18410,16.497871,100.19165,0.0,0.0,0.0,0.0,0.0,0.0
18411,16.497871,100.27478,0.0,0.0,0.0,0.0,0.0,0.0
18412,16.497871,100.357925,0.0,0.0,0.0,0.0,0.0,0.0
18413,16.497871,100.44106,0.0,0.0,0.0,0.0,0.0,0.0
18414,16.497871,100.5242,0.0,0.0,0.0,0.0,0.0,0.0
18415,16.497871,100.60733,0.0,0.0,0.0,0.0,0.0,0.0
18416,16.497871,100.69046,0.0,0.0,0.0,0.0,0.0,0.56
18417,16.497871,100.773605,0.01,0.0,0.0,0.0,0.0,0.34
18418,16.497871,100.85674,0.29,0.0,0.0,0.0,0.0,0.01
18419,16.497871,100.93988,3.27,0.0,0.0,0.0,0.0,0.29
18420,16.497871,101.02302,0.08,0.0,0.0,0.0,0.0,2.63
18421,16.497871,101.10615,0.0,0.0,0.0,0.0,0.0,1.07
18422,16.497871,101.189285,0.0,0.0,0.0,0.0,0.0,1.71
18423,16.497871,101.27242,0.0,0.0,0.0,0.0,0.0,1.15
18424,16.497871,101.35556,0.0,0.0,0.0,0.0,0.0,2.99
18425,16.497871,101.4387,0.0,0.0,0.0,0.0,0.1,0.93
18426,16.497871,101.52183,0.0,0.0,0.0,0.0,4.53,0.6
18427,16.497871,101.604965,0.0,0.0,0.0,0.0,0.08,1.01
18428,16.497871,101.6881,1.75,0.0,2.37,0.0,0.0,4.04
18429,16.497871,101.77124,13.16,0.0,0.0,0.0,0.02,6.47
18430,16.497871,101.85438,2.1,0.0,0.0,0.0,0.0,0.84
18431,16.497871,101.93751,0.11,0.0,0.0,0.0,0.0,0.02
18432,16.497871,102.020645,0.0,0.0,0.0,0.01,0.0,0.0
18433,16.497871,102.10378,0.0,0.0,0.0,0.0,0.0,2.25
18434,16.497871,102.18692,0.05,0.0,0.0,0.0,0.0,0.2
18435,16.497871,102.27006,0.0,0.0,0.0,0.0,0.0,2.99
18436,16.497871,102.35319,0.0,0.0,0.01,0.0,0.0,5.67
18437,16.497871,102.436325,0.0,0.0,0.0,3.68,0.0,2.69
18438,16.497871,102.51946,0.02,0.0,0.0,1.74,0.0,0.72
18439,16.497871,102.6026,1.15,0.0,0.0,0.06,0.0,4.9
18440,16.497871,102.68574,0.01,0.0,0.0,0.0,3.23,6.3
18441,16.497871,102.76887,0.0,0.0,0.0,0.0,0.1,2.15
18442,16.497871,102.852005,0.0,0.0,0.0,4.4,2.5,5.62
18443,16.497871,102.93514,0.0,0.0,0.0,0.06,0.07,4.56
18444,16.497871,103.01828,0.0,0.0,0.0,0.02,0.0,2.8
18445,16.497871,103.10142,0.0,0.0,0.0,3.35,0.0,2.03
18446,16.497871,103.18455,0.01,0.0,0.0,0.0,0.0,0.64
18447,16.497871,103.267685,0.0,0.0,0.0,0.0,0.0,1.79
18448,16.497871,103.35082,0.0,0.0,0.0,0.0,0.07,2.46
18449,16.497871,103.43396,0.0,0.0,0.0,0.0,0.0,0.0
18450,16.497871,103.5171,0.0,0.0,0.0,0.0,0.08,0.0
18451,16.497871,103.60023,0.0,0.0,0.0,0.0,1.34,0.0
18452,16.497871,103.683365,0.0,0.0,0.0,0.0,0.05,0.03
18453,16.497871,103.7665,0.0,0.09,0.0,0.0,0.0,6.06
18454,16.497871,103.84964,0.0,8.37,0.0,0.0,0.0,0.04
18455,16.497871,103.93278,0.0,0.15,0.0,0.0,0.0,0.0
18456,16.497871,104.01591,0.0,0.0,0.0,0.0,0.13,0.0
18457,16.497871,104.099045,0.0,0.0,0.0,0.0,3.11,0.0
18458,16.497871,104.18218,0.0,0.0,0.1,0.0,0.15,0.0
18459,16.497871,104.26532,0.0,0.0,0.01,0.21,0.0,0.04
18460,16.497871,104.34846,0.0,0.0,0.0,0.0,0.26,0.0
18461,16.497871,104.43159,0.03,0.0,0.0,0.0,8.94,0.0
18462,16.497871,104.514725,0.0,0.0,0.0,0.0,0.23,3.84
18463,16.497871,104.59786,0.0,0.14,0.0,0.0,0.0,0.34
18464,16.497871,104.681,0.11,0.14,0.11,0.0,0.0,0.0
18465,16.497871,104.76414,0.0,0.01,4.88,0.0,0.0,0.0
18466,16.497871,104.847275,0.0,0.0,0.04,0.0,0.0,0.09
18467,16.497871,104.930405,0.0,0.0,0.02,0.0,0.21,0.0
18468,16.497871,105.01354,0.0,0.0,6.17,0.0,0.01,0.0
18469,16.497871,105.09668,2.48,0.0,0.06,0.0,0.0,0.0
18470,16.497871,105.17982,0.0,0.0,0.0,0.0,0.0,0.01
18471,16.497871,105.262955,0.05,0.0,0.0,0.0,0.0,0.06
18472,16.497871,105.346085,1.8,0.0,0.0,0.0,0.0,1.17
18473,16.497871,105.42922,1.33,0.0,0.09,0.0,3.42,0.03
18474,16.497871,105.51236,0.0,0.0,0.05,0.0,9.45,0.0
18475,16.497871,105.5955,0.0,0.05,4.45,1.19,0.08,0.0
18476,16.497871,105.678635,0.06,0.04,1.46,0.0,0.0,0.01
18477,16.497871,105.761765,0.0,0.0,0.05,0.0,0.0,0.0
18478,16.497871,105.8449,0.0,0.13,0.0,0.0,0.0,0.0
18479,16.497871,105.92804,0.0,10.6,0.05,0.0,0.0,0.01
18480,16.57756,96.03485,0.0,0.0,0.0,0.04,0.22,0.03
18481,16.57756,96.11799,0.0,0.0,0.0,0.0,0.15,0.24
18482,16.57756,96.201126,0.0,0.0,0.0,0.01,0.13,0.16
18483,16.57756,96.28426,0.0,0.03,0.0,0.0,0.09,0.01
18484,16.57756,96.36739,0.0,0.0,0.01,0.0,0.05,0.0
18485,16.57756,96.45053,0.0,0.0,0.0,0.0,0.03,0.0
18486,16.57756,96.53367,0.0,0.01,0.0,0.0,0.08,0.0
18487,16.57756,96.616806,0.0,0.0,0.0,0.0,0.08,0.03
18488,16.57756,96.69994,0.0,0.0,0.0,0.0,0.04,0.0
18489,16.57756,96.78308,0.0,0.0,0.0,0.0,0.0,0.0
18490,16.57756,96.86621,0.0,0.0,0.0,0.0,0.0,0.0
18491,16.57756,96.94935,0.0,0.0,0.0,0.0,0.0,0.0
18492,16.57756,97.032486,0.0,0.0,0.0,0.0,0.0,0.0
18493,16.57756,97.11562,0.0,0.01,0.0,0.0,0.0,0.02
18494,16.57756,97.19876,0.0,0.0,0.0,0.0,0.0,0.0
18495,16.57756,97.28189,0.0,0.17,0.0,0.0,0.0,0.0
18496,16.57756,97.36503,0.0,0.07,0.01,0.02,0.0,0.0
18497,16.57756,97.448166,0.02,0.39,1.94,0.01,0.0,0.02
18498,16.57756,97.5313,0.57,0.16,0.66,0.0,0.0,0.11
18499,16.57756,97.61444,0.13,0.01,0.26,0.0,0.01,0.07
18500,16.57756,97.69757,0.13,0.03,0.01,0.08,0.02,0.07
18501,16.57756,97.78071,0.35,0.05,0.16,0.03,0.21,0.01
18502,16.57756,97.863846,0.23,0.01,0.45,0.1,0.12,0.02
18503,16.57756,97.94698,0.16,0.01,0.62,0.14,0.19,0.04
18504,16.57756,98.03012,0.24,0.06,0.12,0.12,0.18,0.02
18505,16.57756,98.11325,0.08,0.01,0.03,0.02,0.12,0.04
18506,16.57756,98.19639,0.19,0.05,0.0,0.0,0.03,0.06
18507,16.57756,98.279526,0.15,0.14,0.01,0.0,0.11,0.0
18508,16.57756,98.36266,0.0,0.0,0.0,1.03,0.0,0.0
18509,16.57756,98.4458,0.0,0.0,0.0,5.54,0.0,0.0
18510,16.57756,98.52893,0.0,0.01,0.0,16.86,0.0,0.0
18511,16.57756,98.612076,0.0,0.0,0.09,1.05,0.0,0.0
18512,16.57756,98.695206,0.0,0.0,0.0,0.0,0.0,0.0
18513,16.57756,98.77834,0.0,0.0,0.0,0.0,0.0,0.0
18514,16.57756,98.86148,0.0,0.0,0.0,0.0,0.0,0.04
18515,16.57756,98.94461,0.0,0.01,0.1,0.0,0.0,4.97
18516,16.57756,99.027756,0.1,0.0,9.72,0.0,0.0,0.09
18517,16.57756,99.110886,0.01,0.0,0.22,0.0,0.0,0.0
18518,16.57756,99.19402,0.0,0.0,0.0,0.0,0.0,0.0
18519,16.57756,99.27716,0.0,0.0,0.0,0.0,0.0,0.0
18520,16.57756,99.36029,0.0,0.0,0.0,0.0,0.0,0.0
18521,16.57756,99.443436,0.0,0.0,0.0,0.0,0.0,0.0
18522,16.57756,99.526566,0.0,0.0,0.0,0.0,0.0,0.0
18523,16.57756,99.6097,0.0,0.0,0.0,0.0,0.0,0.0
18524,16.57756,99.69284,0.0,0.0,0.0,0.0,0.0,0.0
