,lat,lon,00:00Z 04-Apr-2024,00:00Z 05-Apr-2024,00:00Z 06-Apr-2024,00:00Z 07-Apr-2024,00:00Z 08-Apr-2024,00:00Z 09-Apr-2024,00:00Z 10-Apr-2024,00:00Z 11-Apr-2024
300,4.173439,101.02302,2.06,0.0,0.0,0.0,0.0,38.15,0.8,43.58
301,4.173439,101.10615,5.4,0.0,0.0,0.0,0.0,63.6,9.66,50.06
302,4.173439,101.189285,44.65,0.46,0.0,0.0,0.0,53.09,13.83,14.07
303,4.173439,101.27242,51.98,0.26,0.0,0.0,0.0,21.3,14.02,47.9
304,4.173439,101.35556,36.05,8.65,0.24,0.02,0.0,5.5,2.39,27.18
305,4.173439,101.4387,33.77,0.46,1.91,0.0,0.0,0.34,0.14,4.58
306,4.173439,101.52183,52.97,0.0,0.03,0.03,0.0,0.0,0.0,5.7
307,4.173439,101.604965,0.11,0.0,0.0,0.0,0.68,0.0,0.0,6.3
308,4.173439,101.6881,0.0,0.0,0.0,0.09,0.01,0.0,0.0,0.0
309,4.173439,101.77124,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05
310,4.173439,101.85438,0.0,0.0,0.0,0.0,0.0,0.0,2.24,1.53
311,4.173439,101.93751,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.85
312,4.173439,102.020645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82
313,4.173439,102.10378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
314,4.173439,102.18692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
315,4.173439,102.27006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
316,4.173439,102.35319,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.12
317,4.173439,102.436325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99
318,4.173439,102.51946,0.01,0.0,0.0,0.0,0.0,0.0,0.0,25.51
319,4.173439,102.6026,0.01,0.0,0.0,0.0,0.0,0.0,0.02,9.34
320,4.173439,102.68574,0.02,0.0,0.0,0.0,0.0,3.46,0.0,11.66
321,4.173439,102.76887,0.0,0.0,0.0,0.0,0.0,12.97,0.0,13.07
322,4.173439,102.852005,0.03,0.0,0.0,0.0,0.0,7.12,0.0,13.93
323,4.173439,102.93514,0.3,0.0,0.0,0.01,0.0,2.35,0.0,0.01
324,4.173439,103.01828,0.01,0.01,0.0,0.0,0.0,0.0,0.0,1.34
325,4.173439,103.10142,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.85
326,4.173439,103.18455,0.05,0.0,0.0,0.0,0.0,3.04,0.0,0.12
327,4.173439,103.267685,1.85,0.01,0.0,0.0,0.0,11.34,0.0,0.0
328,4.173439,103.35082,0.24,0.06,0.0,0.0,0.07,0.95,0.0,0.0
329,4.173439,103.43396,0.08,0.04,0.35,0.08,0.15,0.18,1.64,0.02
330,4.173439,103.5171,0.0,0.04,0.05,0.43,0.17,0.64,1.82,0.57
331,4.173439,103.60023,0.01,0.1,0.01,0.78,0.26,0.17,2.95,7.01
332,4.173439,103.683365,0.64,0.8,0.24,0.37,0.0,0.15,0.46,22.5
333,4.173439,103.7665,0.26,0.0,1.02,0.06,0.1,0.39,0.46,4.19
334,4.173439,103.84964,0.26,0.0,0.07,0.0,0.24,0.53,0.52,16.4
335,4.173439,103.93278,0.18,0.29,0.01,0.54,0.89,0.28,0.01,9.3
336,4.173439,104.01591,0.83,0.49,0.0,0.02,1.39,0.0,1.46,27.71
337,4.173439,104.099045,0.27,0.01,0.0,0.02,0.16,0.02,0.89,6.37
338,4.173439,104.18218,0.03,0.0,0.1,0.0,0.22,0.37,0.49,1.86
339,4.173439,104.26532,1.14,0.26,0.14,0.02,1.28,0.01,1.28,2.2
340,4.173439,104.34846,0.19,0.71,4.88,0.0,1.7,0.61,2.97,2.76
341,4.173439,104.43159,0.07,0.25,0.17,0.0,0.17,2.9,1.09,4.46
342,4.173439,104.514725,0.05,0.28,0.13,0.0,0.0,3.48,1.14,4.81
343,4.173439,104.59786,0.06,0.0,0.37,0.0,0.05,2.63,1.98,2.98
344,4.173439,104.681,0.0,0.02,0.8,0.0,0.11,2.97,2.11,3.62
345,4.173439,104.76414,0.0,0.07,0.26,0.03,0.22,15.07,0.51,4.57
346,4.173439,104.847275,0.0,0.93,0.32,0.03,0.22,5.18,0.09,1.1
347,4.173439,104.930405,0.23,0.39,0.14,0.14,0.47,1.3,0.77,0.48
348,4.173439,105.01354,0.21,0.39,0.06,0.11,0.2,0.99,1.45,2.43
349,4.173439,105.09668,0.79,0.02,0.1,0.0,0.25,1.05,5.07,4.05
350,4.173439,105.17982,0.15,0.09,0.2,0.0,2.54,4.05,4.79,0.52
351,4.173439,105.262955,0.6,0.0,0.13,0.0,0.06,1.78,5.69,0.9
352,4.173439,105.346085,0.6,0.0,1.31,0.0,0.0,0.4,4.73,0.85
353,4.173439,105.42922,0.85,0.0,0.07,0.0,0.01,2.06,4.98,0.2
354,4.173439,105.51236,1.04,0.0,1.02,0.0,1.27,4.14,2.93,0.07
355,4.173439,105.5955,0.97,0.0,0.0,0.0,0.01,0.59,6.66,0.07
356,4.173439,105.678635,0.22,0.09,0.05,0.0,3.56,0.69,8.85,6.27
357,4.173439,105.761765,0.42,0.74,0.09,0.0,0.44,0.13,1.1,0.71
358,4.173439,105.8449,0.22,0.28,1.05,0.0,0.36,0.13,3.04,1.57
359,4.173439,105.92804,2.2,3.06,0.22,0.0,0.0,1.74,18.35,5.03
360,4.256363,96.03485,0.49,1.89,0.0,0.01,31.31,0.32,0.93,1.67
361,4.256363,96.11799,0.5,1.12,0.13,0.0,47.86,14.83,1.13,1.86
362,4.256363,96.201126,0.54,7.19,0.0,0.0,53.15,1.57,1.48,0.0
363,4.256363,96.28426,0.52,11.03,0.07,0.0,37.53,2.29,5.96,7.13
364,4.256363,96.36739,13.68,13.34,0.7,5.04,31.85,1.28,16.43,8.81
365,4.256363,96.45053,12.15,12.47,17.78,9.55,13.65,37.13,43.2,15.01
366,4.256363,96.53367,95.37,9.3,34.37,1.94,14.25,26.55,22.6,21.03
367,4.256363,96.616806,73.72,10.19,14.42,1.89,25.9,26.07,47.59,14.33
368,4.256363,96.69994,47.29,6.57,1.91,13.83,38.7,44.59,90.49,16.81
369,4.256363,96.78308,76.71,2.32,1.07,7.39,24.41,82.79,80.91,27.17
370,4.256363,96.86621,52.07,5.61,9.76,11.6,18.97,14.81,18.49,4.02
371,4.256363,96.94935,28.09,19.48,6.12,15.99,0.84,0.53,1.55,0.4
372,4.256363,97.032486,73.16,0.95,2.62,31.14,1.29,0.0,0.92,0.02
373,4.256363,97.11562,34.24,6.29,0.97,5.97,0.36,0.05,7.6,0.8
374,4.256363,97.19876,15.55,1.95,3.91,2.62,0.38,1.28,18.11,0.52
375,4.256363,97.28189,18.12,3.05,11.07,3.43,4.45,8.88,13.25,1.55
376,4.256363,97.36503,44.98,12.74,4.25,3.47,6.07,0.02,2.03,5.0
377,4.256363,97.448166,22.16,7.84,9.14,3.18,12.64,5.1,3.55,0.46
378,4.256363,97.5313,13.37,1.31,20.46,6.9,3.21,0.01,1.4,0.13
379,4.256363,97.61444,15.14,15.66,42.3,2.68,0.16,0.0,0.1,0.0
380,4.256363,97.69757,6.61,9.94,79.08,4.37,0.9,0.03,0.69,0.0
381,4.256363,97.78071,4.28,0.63,29.77,0.25,0.94,0.53,0.05,0.0
382,4.256363,97.863846,3.46,4.08,0.18,0.01,0.02,0.19,0.0,0.0
383,4.256363,97.94698,0.32,18.83,0.0,0.24,0.04,0.0,0.0,0.0
384,4.256363,98.03012,0.0,14.86,0.0,0.01,0.0,0.0,0.0,0.0
385,4.256363,98.11325,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0
386,4.256363,98.19639,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0
387,4.256363,98.279526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,4.256363,98.36266,0.07,0.0,0.0,0.0,0.02,0.0,0.0,0.0
389,4.256363,98.4458,0.37,0.01,0.0,0.0,0.0,0.0,0.01,0.0
390,4.256363,98.52893,0.02,0.0,0.0,0.0,0.03,0.0,0.01,0.0
391,4.256363,98.612076,0.0,0.01,0.13,0.0,0.0,0.0,1.53,0.0
392,4.256363,98.695206,0.2,0.01,16.61,0.08,0.01,0.0,0.41,0.05
393,4.256363,98.77834,0.02,0.02,1.31,0.01,0.09,0.0,2.0,0.04
394,4.256363,98.86148,0.02,0.08,13.88,0.33,1.3,0.0,5.84,0.01
395,4.256363,98.94461,0.99,3.53,8.32,0.49,0.1,0.28,11.0,1.55
396,4.256363,99.027756,3.13,21.64,0.32,1.04,0.19,1.02,11.34,22.39
397,4.256363,99.110886,0.81,0.6,0.04,1.09,0.16,0.37,28.34,57.05
398,4.256363,99.19402,1.48,0.06,4.34,0.26,0.04,0.42,28.7,8.94
399,4.256363,99.27716,3.44,0.01,0.16,0.02,0.08,11.3,65.42,1.0
400,4.256363,99.36029,3.17,0.05,0.0,0.02,13.33,28.43,4.11,0.02
401,4.256363,99.443436,13.9,0.05,0.06,1.13,4.1,1.27,5.96,3.92
402,4.256363,99.526566,8.55,1.3,0.04,3.45,0.05,0.32,3.84,0.01
403,4.256363,99.6097,4.36,0.27,0.49,34.66,0.0,0.66,0.49,0.23
404,4.256363,99.69284,17.03,0.29,0.24,0.51,0.01,5.84,0.81,0.02
405,4.256363,99.77597,35.48,0.0,2.75,0.02,0.04,5.87,0.03,0.0
406,4.256363,99.8591,31.16,0.04,0.66,0.25,0.04,7.83,0.08,0.0
407,4.256363,99.942245,6.19,0.09,0.14,0.34,0.01,0.13,0.03,0.0
408,4.256363,100.02538,0.02,0.06,0.03,0.0,0.0,7.03,0.1,0.0
409,4.256363,100.10852,1.44,0.13,0.6,0.2,0.0,2.6,0.16,0.09
410,4.256363,100.19165,1.92,0.49,0.09,0.08,0.03,2.14,9.66,0.0
411,4.256363,100.27478,1.68,1.51,0.62,0.2,0.01,0.94,1.53,0.04
412,4.256363,100.357925,2.92,6.76,0.03,0.23,0.01,0.69,0.01,0.0
413,4.256363,100.44106,0.42,0.08,1.54,0.09,0.0,0.03,0.0,3.17
414,4.256363,100.5242,2.51,0.0,0.01,0.07,0.0,4.44,0.0,1.06
415,4.256363,100.60733,1.32,0.08,0.0,0.0,0.0,1.76,0.0,4.46
416,4.256363,100.69046,0.7,0.0,0.0,0.0,0.0,0.14,0.0,4.37
417,4.256363,100.773605,2.45,0.0,0.0,0.0,0.0,0.74,0.0,5.32
418,4.256363,100.85674,0.78,0.01,0.0,0.0,0.0,2.2,0.0,8.0
419,4.256363,100.93988,0.0,0.0,0.0,0.0,0.0,6.6,0.0,21.62
420,4.256363,101.02302,0.07,0.0,0.0,0.0,0.0,8.33,0.75,28.14
421,4.256363,101.10615,2.53,0.0,0.0,0.0,0.0,9.75,0.95,50.8
422,4.256363,101.189285,6.15,5.11,0.0,0.0,0.0,46.05,0.33,31.11
423,4.256363,101.27242,40.7,0.3,0.03,0.0,0.0,24.06,1.84,23.97
424,4.256363,101.35556,16.0,3.19,0.88,0.14,0.0,16.55,14.37,30.32
425,4.256363,101.4387,67.03,0.0,0.68,0.44,0.0,0.05,0.4,28.09
426,4.256363,101.52183,4.14,0.0,0.04,0.0,0.15,0.0,0.0,0.68
427,4.256363,101.604965,0.01,0.0,0.03,1.34,0.0,0.0,0.0,1.16
428,4.256363,101.6881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19
429,4.256363,101.77124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73
430,4.256363,101.85438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82
431,4.256363,101.93751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07
432,4.256363,102.020645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,4.256363,102.10378,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,4.256363,102.18692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
435,4.256363,102.27006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
436,4.256363,102.35319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01
437,4.256363,102.436325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93
438,4.256363,102.51946,0.01,0.0,0.0,0.0,0.0,0.0,0.0,11.72
439,4.256363,102.6026,0.02,0.0,0.0,0.0,0.0,0.0,0.03,4.25
440,4.256363,102.68574,0.04,0.0,0.0,0.0,0.0,0.0,0.0,6.77
441,4.256363,102.76887,0.01,0.0,0.0,0.0,0.0,12.2,0.0,6.04
442,4.256363,102.852005,0.96,0.0,0.0,0.03,0.0,7.52,0.0,2.58
443,4.256363,102.93514,5.72,0.0,0.0,0.36,0.0,3.1,0.01,3.09
444,4.256363,103.01828,0.53,0.41,0.01,0.06,0.0,0.0,0.0,2.7
445,4.256363,103.10142,3.17,0.0,0.0,0.0,0.0,3.17,0.0,0.27
446,4.256363,103.18455,0.13,0.0,0.0,0.0,0.0,14.1,0.0,0.04
447,4.256363,103.267685,0.35,0.0,0.0,0.08,0.01,13.09,0.0,0.76
448,4.256363,103.35082,0.17,0.0,0.01,0.06,0.06,0.06,0.0,0.16
449,4.256363,103.43396,1.43,0.0,0.42,0.22,0.25,0.29,0.37,0.37
450,4.256363,103.5171,0.1,0.0,0.53,0.53,1.1,1.73,2.62,1.81
451,4.256363,103.60023,0.22,0.01,0.04,0.21,0.59,0.24,2.92,3.74
452,4.256363,103.683365,0.25,0.27,0.0,0.0,0.02,0.19,1.03,25.28
453,4.256363,103.7665,0.32,0.01,0.07,0.0,0.22,0.22,0.15,18.01
454,4.256363,103.84964,0.47,0.04,1.48,0.3,0.45,1.04,0.81,8.53
455,4.256363,103.93278,0.57,0.02,0.19,0.18,0.2,0.11,0.13,5.59
456,4.256363,104.01591,0.2,0.0,0.17,0.5,11.07,0.01,0.34,10.02
457,4.256363,104.099045,0.08,0.02,0.14,0.06,0.19,0.25,1.53,11.78
458,4.256363,104.18218,0.59,0.02,0.08,0.0,7.23,0.24,2.34,9.58
459,4.256363,104.26532,1.37,0.11,0.0,0.35,0.1,0.97,0.94,5.32
460,4.256363,104.34846,0.24,0.94,0.27,0.0,0.29,0.05,1.23,8.95
461,4.256363,104.43159,0.12,0.26,0.24,0.01,0.11,5.05,1.37,16.61
462,4.256363,104.514725,0.01,0.0,3.16,0.39,0.15,4.26,1.75,18.08
463,4.256363,104.59786,0.0,0.0,0.04,0.27,0.02,16.14,1.58,4.8
464,4.256363,104.681,0.21,0.0,0.25,0.15,0.99,20.29,1.37,1.64
465,4.256363,104.76414,0.08,0.0,0.11,0.0,0.11,57.46,1.33,3.94
466,4.256363,104.847275,0.01,0.02,0.39,0.0,0.09,47.42,0.64,0.62
467,4.256363,104.930405,0.34,0.0,0.83,0.0,1.88,27.5,1.32,0.46
468,4.256363,105.01354,0.57,0.0,0.28,0.0,0.07,6.79,0.8,0.89
469,4.256363,105.09668,1.13,0.06,0.52,0.0,0.07,0.26,0.71,2.85
470,4.256363,105.17982,1.7,0.71,0.3,0.0,0.29,0.76,1.39,8.22
471,4.256363,105.262955,1.34,0.01,1.4,0.0,0.21,0.01,2.28,1.48
472,4.256363,105.346085,23.06,0.01,2.41,0.0,0.2,0.61,3.63,7.17
473,4.256363,105.42922,3.62,0.0,0.04,0.0,0.02,5.48,6.22,1.29
474,4.256363,105.51236,7.29,0.0,0.07,0.0,0.08,7.49,0.92,1.16
475,4.256363,105.5955,0.79,0.0,0.01,0.0,0.3,4.37,6.22,2.21
476,4.256363,105.678635,0.75,0.02,0.01,0.0,0.3,4.23,9.9,4.4
477,4.256363,105.761765,0.19,0.04,0.0,0.0,0.0,3.95,9.41,0.06
478,4.256363,105.8449,0.04,0.13,0.52,0.0,0.32,1.58,3.27,0.1
479,4.256363,105.92804,0.08,8.48,0.42,0.0,0.26,1.06,10.29,2.39
480,4.339256,96.03485,0.22,0.28,0.8,0.04,12.36,4.0,1.2,0.23
481,4.339256,96.11799,1.74,1.8,6.27,0.35,9.78,0.96,5.18,6.11
482,4.339256,96.201126,1.53,17.5,0.36,4.38,30.12,4.67,4.11,2.65
483,4.339256,96.28426,1.04,35.93,0.06,0.53,51.5,4.03,5.54,1.57
484,4.339256,96.36739,16.39,24.49,0.68,4.63,34.21,7.09,17.45,7.07
485,4.339256,96.45053,13.74,6.95,16.35,23.95,16.51,16.3,19.9,8.92
486,4.339256,96.53367,44.61,5.82,39.58,23.65,6.41,21.85,28.67,31.7
487,4.339256,96.616806,37.49,37.08,9.88,4.72,45.88,44.11,85.36,12.02
488,4.339256,96.69994,37.74,36.47,20.81,34.14,19.45,109.72,40.75,12.16
489,4.339256,96.78308,20.42,1.61,15.53,31.96,1.92,9.17,11.44,0.18
490,4.339256,96.86621,4.52,0.29,3.09,10.97,0.32,0.36,0.79,0.0
491,4.339256,96.94935,7.05,1.52,4.53,21.46,0.04,0.0,0.33,0.0
492,4.339256,97.032486,19.34,0.47,10.27,11.96,0.22,0.0,0.08,0.03
493,4.339256,97.11562,19.28,7.92,2.66,2.71,0.3,0.0,0.33,0.91
494,4.339256,97.19876,22.93,1.31,10.87,16.36,0.01,0.0,1.02,2.97
495,4.339256,97.28189,19.03,3.19,22.36,1.29,1.26,0.08,15.15,9.23
496,4.339256,97.36503,23.02,8.04,28.22,1.11,2.07,0.02,4.66,4.95
497,4.339256,97.448166,22.61,7.09,12.18,1.93,0.21,0.1,1.0,0.41
498,4.339256,97.5313,8.92,13.45,37.65,2.3,0.11,0.03,0.03,1.36
499,4.339256,97.61444,0.09,44.73,63.27,0.02,0.0,0.02,0.19,0.0
500,4.339256,97.69757,0.03,1.54,3.35,0.01,0.02,0.0,0.0,0.0
501,4.339256,97.78071,8.85,0.12,6.71,2.38,0.0,0.0,0.0,0.0
502,4.339256,97.863846,1.22,21.3,0.01,0.08,0.0,0.0,0.0,0.0
503,4.339256,97.94698,5.84,40.02,0.37,0.0,0.0,0.0,0.0,0.0
504,4.339256,98.03012,0.0,39.05,0.01,0.0,0.0,0.0,0.0,0.0
505,4.339256,98.11325,0.02,0.6,0.0,0.0,0.0,0.0,0.0,0.01
506,4.339256,98.19639,0.0,0.12,0.0,0.0,0.0,0.0,0.29,0.0
507,4.339256,98.279526,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0
508,4.339256,98.36266,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,4.339256,98.4458,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.0
510,4.339256,98.52893,0.0,0.0,0.04,0.0,0.04,0.0,0.06,0.0
511,4.339256,98.612076,0.02,0.01,3.17,0.01,0.0,0.0,0.04,0.0
512,4.339256,98.695206,0.01,0.1,14.27,0.64,0.19,0.0,1.18,0.4
513,4.339256,98.77834,0.19,0.4,0.51,0.16,0.19,0.0,7.97,0.08
514,4.339256,98.86148,0.16,0.71,0.4,0.72,0.4,0.05,11.77,0.11
515,4.339256,98.94461,1.54,17.39,0.23,0.18,0.01,0.27,4.78,0.0
516,4.339256,99.027756,3.6,13.39,0.11,0.87,0.22,0.15,10.86,14.23
517,4.339256,99.110886,2.43,0.29,0.37,0.29,1.31,0.01,22.84,17.84
518,4.339256,99.19402,2.36,0.15,2.59,0.31,0.15,0.01,63.29,0.78
519,4.339256,99.27716,15.02,0.24,0.07,0.16,3.38,0.3,89.59,0.07
520,4.339256,99.36029,4.72,0.02,0.01,0.13,2.5,26.43,29.61,0.0
521,4.339256,99.443436,14.99,0.09,0.24,0.72,0.1,24.78,1.46,0.0
522,4.339256,99.526566,6.51,0.01,0.08,0.45,0.0,1.45,0.69,0.15
523,4.339256,99.6097,12.26,0.55,8.11,38.82,0.0,6.3,0.36,13.63
524,4.339256,99.69284,6.3,0.06,1.77,0.33,0.05,12.91,0.65,4.62
525,4.339256,99.77597,11.93,0.14,1.94,0.25,0.01,40.79,0.57,0.18
526,4.339256,99.8591,8.43,0.36,0.66,3.6,0.19,5.01,3.25,0.0
527,4.339256,99.942245,7.0,0.12,0.41,0.36,0.13,0.41,7.33,0.06
528,4.339256,100.02538,0.99,1.31,0.22,0.01,0.08,5.55,0.11,2.12
529,4.339256,100.10852,0.8,1.55,0.18,0.07,0.16,1.51,2.77,1.98
530,4.339256,100.19165,0.57,0.43,0.89,0.46,0.09,4.02,7.71,0.66
531,4.339256,100.27478,1.48,2.54,3.14,0.67,0.17,2.35,0.05,0.83
532,4.339256,100.357925,13.72,1.58,0.02,0.01,0.59,3.57,0.03,1.01
533,4.339256,100.44106,0.36,0.2,0.33,0.0,0.02,3.31,0.0,2.31
534,4.339256,100.5242,2.06,0.0,0.0,0.35,0.0,4.56,0.0,0.49
535,4.339256,100.60733,5.97,0.0,0.0,0.0,0.15,1.37,0.0,2.23
536,4.339256,100.69046,11.81,0.0,0.0,0.0,0.0,0.27,0.0,4.3
537,4.339256,100.773605,28.13,0.0,0.0,0.0,0.0,2.08,0.0,4.56
538,4.339256,100.85674,5.14,0.0,0.0,0.0,0.0,23.48,0.0,7.22
539,4.339256,100.93988,1.48,0.0,0.0,0.0,0.0,46.96,0.0,19.03
540,4.339256,101.02302,0.0,0.0,0.0,0.0,0.0,3.66,0.0,24.53
541,4.339256,101.10615,0.21,0.0,0.0,0.0,0.0,2.69,0.81,45.86
542,4.339256,101.189285,3.04,0.1,0.0,0.0,0.0,5.81,1.12,38.06
543,4.339256,101.27242,21.45,1.02,0.1,0.0,0.0,36.82,3.5,10.88
544,4.339256,101.35556,44.55,7.76,11.66,0.0,0.0,16.98,6.78,5.45
545,4.339256,101.4387,47.98,0.0,1.0,0.07,0.01,0.02,0.02,7.2
546,4.339256,101.52183,2.28,0.0,0.01,0.0,8.4,0.0,0.0,0.54
547,4.339256,101.604965,0.02,0.0,0.0,3.22,0.0,0.0,0.0,0.26
548,4.339256,101.6881,2.82,0.0,0.0,0.0,0.0,0.0,0.0,1.5
549,4.339256,101.77124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,4.339256,101.85438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,4.339256,101.93751,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,4.339256,102.020645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,4.339256,102.10378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76
554,4.339256,102.18692,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.16
555,4.339256,102.27006,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.41
556,4.339256,102.35319,0.04,0.0,0.0,0.0,0.0,0.0,0.41,0.38
557,4.339256,102.436325,0.02,0.0,0.0,0.0,0.0,0.0,0.0,7.2
558,4.339256,102.51946,0.01,0.0,0.0,0.0,0.0,0.0,0.0,6.97
559,4.339256,102.6026,0.15,0.0,0.0,0.0,0.0,0.0,0.11,7.88
560,4.339256,102.68574,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.81
561,4.339256,102.76887,0.01,0.0,0.0,0.0,0.0,0.03,0.12,1.54
562,4.339256,102.852005,3.82,0.0,0.0,0.0,0.0,0.23,0.54,1.09
563,4.339256,102.93514,0.95,0.01,0.02,0.04,0.0,0.13,0.16,4.66
564,4.339256,103.01828,1.06,0.04,0.0,0.0,0.0,0.0,0.0,2.5
565,4.339256,103.10142,0.16,0.0,0.01,0.0,0.0,0.01,0.0,0.4
566,4.339256,103.18455,0.05,0.0,0.0,0.0,0.0,3.83,0.19,0.9
567,4.339256,103.267685,0.27,0.01,0.0,0.0,0.0,0.02,0.13,2.81
568,4.339256,103.35082,0.17,0.01,0.02,0.01,0.01,0.01,0.0,0.37
569,4.339256,103.43396,0.01,0.03,0.1,0.03,0.12,0.01,0.1,0.1
570,4.339256,103.5171,0.0,0.04,4.56,0.17,0.81,0.52,2.04,0.62
571,4.339256,103.60023,0.14,0.42,0.11,0.38,0.23,0.51,9.0,5.55
572,4.339256,103.683365,0.7,0.01,0.0,0.27,0.28,0.81,1.56,1.5
573,4.339256,103.7665,1.63,0.03,0.08,0.02,0.19,0.37,0.01,3.44
574,4.339256,103.84964,0.49,1.83,4.77,0.27,0.05,0.05,1.09,29.17
575,4.339256,103.93278,0.45,0.1,0.64,0.0,0.13,0.46,1.0,4.49
576,4.339256,104.01591,0.24,0.01,0.21,0.13,0.97,0.33,0.13,6.68
577,4.339256,104.099045,1.13,0.13,0.0,0.01,0.13,0.19,0.47,6.64
578,4.339256,104.18218,0.26,0.35,0.07,0.0,4.6,0.1,2.47,13.4
579,4.339256,104.26532,0.38,0.01,0.0,0.0,0.89,1.0,1.52,2.58
580,4.339256,104.34846,0.34,0.02,0.05,0.44,0.23,0.46,2.23,3.31
581,4.339256,104.43159,0.39,0.09,0.02,0.38,0.17,0.21,2.56,17.47
582,4.339256,104.514725,0.0,0.0,0.07,0.0,1.15,2.18,4.71,32.71
583,4.339256,104.59786,0.0,0.35,0.12,0.22,0.56,42.2,2.28,19.83
584,4.339256,104.681,0.0,0.0,0.0,0.0,0.39,52.03,2.06,11.11
585,4.339256,104.76414,0.07,0.01,0.49,0.0,0.11,38.3,4.47,3.18
586,4.339256,104.847275,0.02,0.36,0.11,0.0,0.23,63.11,1.58,0.27
587,4.339256,104.930405,0.01,0.1,1.51,0.0,0.09,65.27,2.58,0.64
588,4.339256,105.01354,0.06,0.03,1.95,0.0,0.36,17.86,2.98,2.0
589,4.339256,105.09668,0.76,0.57,2.11,0.0,0.09,0.43,0.79,1.18
590,4.339256,105.17982,1.09,0.01,0.22,0.0,0.0,0.08,1.09,3.68
591,4.339256,105.262955,1.41,0.27,0.37,0.0,0.45,0.15,8.19,11.95
592,4.339256,105.346085,3.41,0.34,0.56,0.0,1.51,0.11,8.05,4.91
593,4.339256,105.42922,10.53,0.03,0.1,0.0,0.59,5.48,2.2,1.68
594,4.339256,105.51236,0.36,0.0,0.41,0.0,0.22,3.27,3.66,1.54
595,4.339256,105.5955,0.29,0.0,0.49,0.0,0.41,16.15,9.36,1.77
596,4.339256,105.678635,0.06,0.07,0.09,0.06,0.15,5.33,12.19,1.18
597,4.339256,105.761765,0.07,0.11,0.0,0.22,0.01,5.03,29.75,0.88
598,4.339256,105.8449,0.26,0.08,0.05,0.01,0.07,2.02,12.85,3.2
599,4.339256,105.92804,0.2,1.95,0.48,0.14,0.02,6.03,7.08,4.69
600,4.422158,96.03485,3.6,0.09,3.91,1.08,26.76,4.0,1.7,0.28
601,4.422158,96.11799,3.74,3.19,19.77,17.37,11.88,12.94,5.6,5.61
602,4.422158,96.201126,6.08,23.72,4.29,47.59,25.44,32.5,0.95,0.78
603,4.422158,96.28426,6.81,75.14,1.53,9.41,34.53,22.19,14.21,11.33
604,4.422158,96.36739,8.87,12.67,8.62,12.22,63.93,1.2,8.94,8.07
605,4.422158,96.45053,11.52,1.34,31.76,3.71,44.84,4.05,21.7,31.5
606,4.422158,96.53367,15.33,5.32,10.87,5.58,5.75,8.0,21.89,27.64
607,4.422158,96.616806,96.81,22.63,9.9,6.75,20.3,17.44,65.3,23.56
608,4.422158,96.69994,46.56,20.54,21.02,58.92,18.3,28.61,11.23,1.89
609,4.422158,96.78308,39.4,0.21,5.04,18.05,1.75,8.21,12.08,0.22
610,4.422158,96.86621,3.63,0.52,2.76,2.52,7.11,0.0,3.3,0.0
611,4.422158,96.94935,1.04,0.62,0.07,13.63,2.72,0.05,0.99,0.0
612,4.422158,97.032486,5.47,0.0,8.44,0.83,0.09,0.21,0.69,0.01
613,4.422158,97.11562,30.03,0.14,5.12,10.51,0.0,0.01,3.87,2.11
614,4.422158,97.19876,34.75,0.39,3.86,13.16,0.01,0.0,14.31,21.84
