,lat,lon,00:00Z 31-Mar-2024,00:00Z 01-Apr-2024,00:00Z 02-Apr-2024,00:00Z 03-Apr-2024,00:00Z 04-Apr-2024,00:00Z 05-Apr-2024,00:00Z 06-Apr-2024,00:00Z 07-Apr-2024,00:00Z 08-Apr-2024
21448,18.480072,103.35082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21449,18.480072,103.43396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21450,18.480072,103.5171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21451,18.480072,103.60023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21452,18.480072,103.683365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
21453,18.480072,103.7665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0
21454,18.480072,103.84964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0
21455,18.480072,103.93278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21456,18.480072,104.01591,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0
21457,18.480072,104.099045,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0
21458,18.480072,104.18218,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0
21459,18.480072,104.26532,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
21460,18.480072,104.34846,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.79,0.11
21461,18.480072,104.43159,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.89,10.82
21462,18.480072,104.514725,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.04,0.12
21463,18.480072,104.59786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21464,18.480072,104.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,0.42
21465,18.480072,104.76414,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.12,3.43
21466,18.480072,104.847275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.27
21467,18.480072,104.930405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,4.67
21468,18.480072,105.01354,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.38,0.2
21469,18.480072,105.09668,0.0,0.0,0.0,0.08,0.0,0.0,16.63,8.85,1.71
21470,18.480072,105.17982,0.0,0.0,0.0,0.08,0.0,0.0,0.35,0.51,4.46
21471,18.480072,105.262955,0.0,0.0,0.0,0.15,0.0,0.0,0.03,1.6,3.06
21472,18.480072,105.346085,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.04,0.66
21473,18.480072,105.42922,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.22,0.24
21474,18.480072,105.51236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19
21475,18.480072,105.5955,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.12,0.09
21476,18.480072,105.678635,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.01
21477,18.480072,105.761765,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.93,0.01
21478,18.480072,105.8449,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.18,0.17
21479,18.480072,105.92804,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.13,0.15
21480,18.558907,96.03485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21481,18.558907,96.11799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
21482,18.558907,96.201126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21483,18.558907,96.28426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
21484,18.558907,96.36739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0
21485,18.558907,96.45053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
21486,18.558907,96.53367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21487,18.558907,96.616806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21488,18.558907,96.69994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21489,18.558907,96.78308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21490,18.558907,96.86621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21491,18.558907,96.94935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21492,18.558907,97.032486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21493,18.558907,97.11562,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
21494,18.558907,97.19876,0.0,0.0,0.0,0.0,0.0,5.81,0.0,0.0,0.0
21495,18.558907,97.28189,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
21496,18.558907,97.36503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21497,18.558907,97.448166,0.0,0.0,0.01,0.2,0.0,0.01,0.05,0.0,0.0
21498,18.558907,97.5313,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0
21499,18.558907,97.61444,0.0,0.0,0.19,0.01,0.01,0.14,0.01,0.02,0.0
21500,18.558907,97.69757,0.0,0.0,0.02,0.02,0.14,8.26,0.01,0.44,0.01
21501,18.558907,97.78071,0.0,0.01,0.26,0.33,0.43,0.56,0.01,0.19,0.01
21502,18.558907,97.863846,0.0,0.0,0.26,0.17,0.26,0.01,0.01,0.05,0.0
21503,18.558907,97.94698,0.0,0.01,0.09,0.48,0.17,0.27,0.1,0.02,0.09
21504,18.558907,98.03012,0.0,0.0,0.03,0.01,0.11,0.09,0.0,0.0,0.0
21505,18.558907,98.11325,0.0,0.0,0.0,0.01,0.01,0.88,0.16,0.09,0.01
21506,18.558907,98.19639,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.0
21507,18.558907,98.279526,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0
21508,18.558907,98.36266,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
21509,18.558907,98.4458,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.02
21510,18.558907,98.52893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21511,18.558907,98.612076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
21512,18.558907,98.695206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
21513,18.558907,98.77834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
21514,18.558907,98.86148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21515,18.558907,98.94461,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0
21516,18.558907,99.027756,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0
21517,18.558907,99.110886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21518,18.558907,99.19402,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
21519,18.558907,99.27716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21520,18.558907,99.36029,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0
21521,18.558907,99.443436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21522,18.558907,99.526566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21523,18.558907,99.6097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21524,18.558907,99.69284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21525,18.558907,99.77597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21526,18.558907,99.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21527,18.558907,99.942245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21528,18.558907,100.02538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21529,18.558907,100.10852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21530,18.558907,100.19165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21531,18.558907,100.27478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21532,18.558907,100.357925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21533,18.558907,100.44106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21534,18.558907,100.5242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21535,18.558907,100.60733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21536,18.558907,100.69046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21537,18.558907,100.773605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21538,18.558907,100.85674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21539,18.558907,100.93988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21540,18.558907,101.02302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21541,18.558907,101.10615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21542,18.558907,101.189285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21543,18.558907,101.27242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21544,18.558907,101.35556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21545,18.558907,101.4387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21546,18.558907,101.52183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21547,18.558907,101.604965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21548,18.558907,101.6881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21549,18.558907,101.77124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21550,18.558907,101.85438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21551,18.558907,101.93751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21552,18.558907,102.020645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21553,18.558907,102.10378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21554,18.558907,102.18692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21555,18.558907,102.27006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21556,18.558907,102.35319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21557,18.558907,102.436325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21558,18.558907,102.51946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21559,18.558907,102.6026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21560,18.558907,102.68574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21561,18.558907,102.76887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.08
21562,18.558907,102.852005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81,0.0
21563,18.558907,102.93514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.47,0.0
21564,18.558907,103.01828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.03
21565,18.558907,103.10142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07
21566,18.558907,103.18455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05
21567,18.558907,103.267685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21568,18.558907,103.35082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21569,18.558907,103.43396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21570,18.558907,103.5171,0.0,0.0,0.0,0.0,0.0,0.0,0.04,2.83,0.0
21571,18.558907,103.60023,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.46,0.0
21572,18.558907,103.683365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21573,18.558907,103.7665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0
21574,18.558907,103.84964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21575,18.558907,103.93278,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0
21576,18.558907,104.01591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21577,18.558907,104.099045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
21578,18.558907,104.18218,0.0,0.0,0.0,0.0,0.0,0.0,0.53,1.05,0.0
21579,18.558907,104.26532,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0
21580,18.558907,104.34846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
21581,18.558907,104.43159,0.0,0.0,0.0,0.0,0.0,0.0,0.29,6.75,0.1
21582,18.558907,104.514725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0
21583,18.558907,104.59786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.01
21584,18.558907,104.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.99
21585,18.558907,104.76414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,8.26
21586,18.558907,104.847275,0.0,0.0,0.0,0.0,0.0,0.0,0.03,3.86,16.24
21587,18.558907,104.930405,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.13,3.58
21588,18.558907,105.01354,0.0,0.0,0.0,0.0,0.0,0.0,4.73,5.82,0.28
21589,18.558907,105.09668,0.0,0.0,0.0,0.07,0.0,0.0,1.14,0.28,1.75
21590,18.558907,105.17982,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.07,2.59
21591,18.558907,105.262955,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.55,1.2
21592,18.558907,105.346085,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.29,0.55
21593,18.558907,105.42922,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.21,0.14
21594,18.558907,105.51236,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.13,0.07
21595,18.558907,105.5955,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,0.02
21596,18.558907,105.678635,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.0
21597,18.558907,105.761765,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.04
21598,18.558907,105.8449,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.21
21599,18.558907,105.92804,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.67,0.32
21600,18.637695,96.03485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21601,18.637695,96.11799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
21602,18.637695,96.201126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
21603,18.637695,96.28426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21604,18.637695,96.36739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
21605,18.637695,96.45053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21606,18.637695,96.53367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21607,18.637695,96.616806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21608,18.637695,96.69994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21609,18.637695,96.78308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21610,18.637695,96.86621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21611,18.637695,96.94935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21612,18.637695,97.032486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21613,18.637695,97.11562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21614,18.637695,97.19876,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
21615,18.637695,97.28189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21616,18.637695,97.36503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21617,18.637695,97.448166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21618,18.637695,97.5313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21619,18.637695,97.61444,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
21620,18.637695,97.69757,0.0,0.0,0.0,0.0,0.05,0.09,0.0,0.02,0.01
21621,18.637695,97.78071,0.0,0.0,0.02,0.09,6.68,0.39,0.0,0.02,0.0
21622,18.637695,97.863846,0.0,0.0,3.26,0.35,5.13,0.0,0.0,0.01,0.02
21623,18.637695,97.94698,0.0,0.0,0.06,0.04,0.07,0.25,0.0,0.0,0.04
21624,18.637695,98.03012,0.0,0.0,2.31,0.02,0.06,0.04,0.0,0.0,0.0
21625,18.637695,98.11325,0.0,0.0,0.22,0.01,0.1,0.79,0.57,0.21,0.01
21626,18.637695,98.19639,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0
21627,18.637695,98.279526,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
21628,18.637695,98.36266,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
21629,18.637695,98.4458,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0
21630,18.637695,98.52893,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
21631,18.637695,98.612076,0.0,0.0,0.0,0.0,0.0,4.31,0.0,0.0,0.07
21632,18.637695,98.695206,0.0,0.0,0.0,0.0,0.0,4.37,0.0,0.0,4.57
21633,18.637695,98.77834,0.0,0.0,3.81,0.0,0.0,0.0,1.78,0.0,1.33
21634,18.637695,98.86148,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0
21635,18.637695,98.94461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21636,18.637695,99.027756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21637,18.637695,99.110886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21638,18.637695,99.19402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21639,18.637695,99.27716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21640,18.637695,99.36029,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0
21641,18.637695,99.443436,0.0,0.0,0.0,0.0,0.0,0.0,3.52,0.0,0.0
21642,18.637695,99.526566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21643,18.637695,99.6097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21644,18.637695,99.69284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21645,18.637695,99.77597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21646,18.637695,99.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21647,18.637695,99.942245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21648,18.637695,100.02538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21649,18.637695,100.10852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21650,18.637695,100.19165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21651,18.637695,100.27478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21652,18.637695,100.357925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21653,18.637695,100.44106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21654,18.637695,100.5242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21655,18.637695,100.60733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21656,18.637695,100.69046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21657,18.637695,100.773605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21658,18.637695,100.85674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21659,18.637695,100.93988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21660,18.637695,101.02302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21661,18.637695,101.10615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21662,18.637695,101.189285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21663,18.637695,101.27242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21664,18.637695,101.35556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21665,18.637695,101.4387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21666,18.637695,101.52183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21667,18.637695,101.604965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21668,18.637695,101.6881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21669,18.637695,101.77124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21670,18.637695,101.85438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21671,18.637695,101.93751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21672,18.637695,102.020645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21673,18.637695,102.10378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21674,18.637695,102.18692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21675,18.637695,102.27006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21676,18.637695,102.35319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21677,18.637695,102.436325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21678,18.637695,102.51946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21679,18.637695,102.6026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21680,18.637695,102.68574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21681,18.637695,102.76887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21682,18.637695,102.852005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
21683,18.637695,102.93514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
21684,18.637695,103.01828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
21685,18.637695,103.10142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
21686,18.637695,103.18455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21687,18.637695,103.267685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21688,18.637695,103.35082,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
21689,18.637695,103.43396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21690,18.637695,103.5171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21691,18.637695,103.60023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21692,18.637695,103.683365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21693,18.637695,103.7665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21694,18.637695,103.84964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.3
21695,18.637695,103.93278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21696,18.637695,104.01591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21697,18.637695,104.099045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21698,18.637695,104.18218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21699,18.637695,104.26532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21700,18.637695,104.34846,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0
21701,18.637695,104.43159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0
21702,18.637695,104.514725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
21703,18.637695,104.59786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.01
21704,18.637695,104.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.4
21705,18.637695,104.76414,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.15,17.92
21706,18.637695,104.847275,0.0,0.0,0.0,0.0,0.0,0.0,1.11,10.29,1.68
21707,18.637695,104.930405,0.0,0.0,0.0,0.0,0.0,0.0,10.66,0.29,0.19
21708,18.637695,105.01354,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.15,0.94
21709,18.637695,105.09668,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.33,3.02
21710,18.637695,105.17982,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.58,3.0
21711,18.637695,105.262955,0.0,0.0,0.0,0.0,0.0,0.01,0.39,0.84,1.57
21712,18.637695,105.346085,0.0,0.0,0.0,0.0,0.0,0.07,0.12,0.25,0.63
21713,18.637695,105.42922,0.0,0.0,0.01,0.0,0.0,0.02,0.13,0.74,0.23
21714,18.637695,105.51236,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.41,0.07
21715,18.637695,105.5955,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.04,0.07
21716,18.637695,105.678635,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.07,0.04
21717,18.637695,105.761765,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.09,0.12
21718,18.637695,105.8449,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.21,0.48
21719,18.637695,105.92804,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.31,0.5
21720,18.716454,96.03485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21721,18.716454,96.11799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21722,18.716454,96.201126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21723,18.716454,96.28426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21724,18.716454,96.36739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21725,18.716454,96.45053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21726,18.716454,96.53367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
21727,18.716454,96.616806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21728,18.716454,96.69994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21729,18.716454,96.78308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
